,index,RA,DEC,z,xVal,yVal,zVal
82,23770,168.97347299999998,0.45630600000000004,0.031966,-94.12461673308545,18.341200858952877,0.7637276355599357
83,25877,123.20131,24.267398,0.043432,-65.04330609966604,99.39163043343474,53.55109473585645
84,5628,160.136426,47.190386,0.047876,-91.79743397655334,33.16421423920337,105.36777682582353
85,10379,147.735765,18.918857,0.055804999999999993,-133.9177811211414,84.54235158644445,54.28076006122316
86,25516,315.625006,-1.0941040000000002,0.040927,87.74515359572665,-85.8514154890535,-2.344448759994796
87,9386,200.836687,44.311561,0.029876,-59.93902547316254,-22.812628107581137,62.610507170544246
88,25964,129.26308600000002,35.880328999999996,0.049018,-75.4075702126058,92.25124564257489,86.18749879201876
89,1681,213.344785,6.892950999999999,0.055962,-139.23456661030568,-91.6158872530615,20.14878804480966
90,5784,155.8858,36.680178999999995,0.051740999999999995,-113.62256958289417,50.85962986179441,92.72210880206316
91,15615,205.10814299999998,64.165605,0.059313,-70.21380178624287,-32.90271758137681,160.15530255187417
92,21709,227.35564,-1.759033,0.059827,-121.53133001770773,-131.95913031516324,-5.509365806766928
93,19658,131.578729,41.819660999999996,0.035235,-52.27981627201428,58.928223764833525,70.48285096025941
94,28139,233.274984,4.166944,0.020722,-37.07545713418007,-49.69524464476629,4.51715551961666
95,27546,348.298066,0.372255,0.05584600000000001,164.05242180150017,-33.97939837905582,1.08849936154836
96,25238,129.181634,8.28251,0.05105,-95.74804281176027,117.47556249306844,22.06189055032438
97,11493,202.174974,13.43769,0.059907,-161.87176834769053,-65.97618150262244,41.76496052104725
98,2618,159.153079,5.867571,0.027413999999999997,-76.45531951429459,29.114319601251523,8.407560652371531
99,1430,157.545779,19.104468,0.051823,-135.76859406589332,56.11014475776597,50.88369563655162
100,20072,196.183796,9.155613,0.050868000000000003,-144.68953519249982,-41.991825506167764,24.28180002466699
101,695,161.992698,10.569001,0.051446000000000006,-144.28795135147317,46.902328129305644,28.308602135143666
102,8533,204.237724,12.075021000000001,0.028586,-76.46825709502158,-34.42673157516755,17.939910086202833
103,5282,163.22828,38.709855,0.056,-125.51775787286302,37.828455206607046,105.06331631569152
104,10269,155.116904,25.24452,0.058431,-143.83315612527375,66.71355668928429,74.75934992967954
105,17437,152.258184,29.691947999999996,0.052673000000000005,-121.49251814716308,63.89815026283969,78.27259282947517
106,15115,211.642865,60.409774,0.039158,-49.384138513762316,-30.432277388785327,102.15294431481435
107,20853,189.45848700000002,11.247952,0.033642,-97.64169738400494,-16.266898911367026,19.686147611398376
108,9092,230.727952,32.94003,0.030137999999999998,-48.031693896128566,-58.74170758947297,49.16360002015167
109,7342,145.61775500000002,48.434342,0.043482,-71.42710096029892,48.874652389752804,97.59916248712433
110,16215,164.078618,8.466775,0.031633999999999995,-90.2668435070723,25.749610435550768,13.972978554592196
111,6543,249.32203399999997,17.27815,0.058001,-58.6704106416856,-155.4475017751721,51.68076156553662
112,4673,214.137179,39.701118,0.044916000000000005,-85.81007279803738,-58.17902893085838,86.07470884677956
113,23323,239.280298,27.336202,0.039666,-54.00031887804105,-90.87570421369142,54.645182301238165
114,21399,199.4968,36.128165,0.043365,-99.05260721137164,-35.07014212274267,76.70316265396335
115,6635,255.73602400000001,18.500435999999997,0.059830999999999995,-41.93972286352455,-164.96937611377143,56.955259983286695
116,552,160.376518,5.670319,0.052679,-148.12981415935408,52.81507111329517,15.614729886001692
117,21157,191.702678,32.378815,0.055358000000000004,-137.33839957841406,-28.448109815633604,88.93504666416685
118,3019,141.606994,20.471667,0.02478,-54.585670777629964,43.25322160557811,25.999980124895224
119,3412,198.36128,5.168705,0.052142999999999995,-147.8613645486028,-49.075973286551616,14.092471777614083
120,18549,221.84589900000003,20.211165,0.05045,-105.80463073808679,-94.75288422241293,52.288560373289165
121,667,155.672685,6.098619,0.046825,-127.27737625014261,57.54100272210915,14.924078719098837
122,5939,153.467906,39.193940000000005,0.052507000000000005,-109.22355862456259,54.53326860883827,99.54497625306384
123,2383,179.845074,13.095193,0.059489999999999994,-173.8282485102207,0.47002730552632127,40.435875088849045
124,26726,196.76557,48.049806,0.048857,-93.81556733818049,-28.263086666282234,109.00869368132773
125,15906,42.356549,-1.138275,0.025587000000000002,56.712613451468776,51.706917596147136,-1.524883342926214
126,2556,180.14074399999998,11.371037,0.020619,-60.64262382515609,-0.14896564262651693,12.195836742016755
127,9080,210.280392,35.804106,0.037577,-78.9537135541756,-46.10058602843124,65.9494158036324
128,9251,236.190396,45.564126,0.039816000000000004,-46.532872641610815,-69.48477707723032,85.28998899195167
129,11549,190.50173600000002,6.140853,0.059565,-174.69355879769373,-32.38301221782906,19.115544964678598
130,18166,227.20455099999998,9.185794999999999,0.047858,-96.29085037703977,-104.00122863136896,22.919643383618716
131,746,156.53870700000002,7.760824,0.053454999999999996,-145.7600592623235,63.261224593920915,21.655387591115407
132,1455,157.01073300000002,18.002238000000002,0.052834000000000006,-138.77018480259053,58.87377203660935,48.985699750398965
133,12251,205.179633,42.3502,0.049262,-98.84167634686887,-46.46845413824238,99.5575591451643
134,5632,159.728123,47.280561,0.049309,-94.13892538883326,34.770525669495164,108.67966967332325
135,18908,162.12263000000002,1.9840520000000001,0.056603,-161.5130109194501,52.09684257443683,5.879011694829742
136,21552,190.291914,40.157153,0.045014,-101.549080474088,-18.439791361809327,87.0867390215074
137,5695,160.91118500000002,36.886719,0.0514,-116.5511013744495,40.33395837275401,92.55621302963809
138,26103,116.34571499999998,35.864931,0.045781999999999996,-49.39574989100804,99.74426794233607,80.46778623370002
139,2904,142.223314,7.310484,0.020278,-47.69259579290715,36.9630963634117,7.740889468498877
140,16285,163.772358,13.741306,0.033618,-94.06424912219825,27.37740865380348,23.956707797184315
141,25738,228.26438199999998,41.934398,0.058566,-87.00863951598262,-97.53421493953607,117.41533447427626
142,9612,190.37211299999998,51.213922,0.031274,-57.81108263707867,-10.581236131035883,73.13332927105209
143,6099,150.372978,44.228772,0.053507000000000006,-99.9851055012725,56.86183488562221,111.96741424333979
144,20377,190.510946,14.665941,0.049135000000000005,-140.20945694310723,-26.013994079540836,37.320427660311935
145,8422,235.797555,26.108628,0.036064,-54.61108289195073,-80.35039243876014,47.61252906857313
146,182,175.306361,7.8667929999999995,0.041486,-122.87327547522426,10.088288615012472,17.03462270817491
147,14048,128.080428,50.915485,0.049249,-57.45151969192051,73.32220735152286,114.68370766237531
148,7580,140.591726,64.869629,0.048246,-47.492168748160815,39.02199421885802,131.0376530573546
149,8055,150.909592,62.515009,0.058084000000000004,-70.27542045511218,39.09938900309219,154.58448357918098
150,6216,155.676365,43.632669,0.042633,-84.35338207954834,38.12891061275816,88.25444639351622
151,5741,157.331535,38.122432,0.052256,-113.80127655135709,47.530527044981916,96.77977205029873
152,11816,207.023993,30.532071000000002,0.059914999999999996,-137.9183630316733,-70.34567964609512,91.31415836984162
153,21038,191.500628,24.062442,0.051673000000000004,-138.70617475772488,-28.221673444585626,63.20620691883552
154,18921,162.855164,4.4586239999999995,0.057914999999999994,-165.5217946224045,51.06297261496573,13.506789318775626
155,25882,128.007077,29.195290000000004,0.046744,-75.37948844233841,96.45678553991694,68.40347264194882
156,12835,137.551415,35.346421,0.058915999999999996,-106.37907642154029,97.30299320841458,102.25201766411905
157,26323,326.592535,-7.111181,0.040915,101.67641835349922,-67.06225382406326,-15.195232404972222
158,26389,183.645603,32.825077,0.057097,-143.64959485703798,-9.152458741474865,92.8527494336837
159,2892,129.171475,9.188015,0.031034,-58.05274953681118,71.2520997460534,14.866033667213529
160,6595,250.799933,20.524607999999997,0.058874,-54.39812464336501,-156.2095474926082,61.925375989488415
161,12241,199.11691399999998,42.667937,0.052235000000000004,-108.8698884479619,-37.73557540766866,106.20654764646335
162,3057,139.254253,30.505335,0.022262,-43.59429583551128,37.557610366453005,33.901815145617576
163,16594,153.831793,9.94726,0.042036000000000004,-111.48088597676353,54.77857978648605,21.78409792512496
164,4980,356.70995600000003,14.942642999999999,0.024623,71.25344472435992,-4.096025380365486,19.047266260437134
165,13287,240.81216400000002,34.862994,0.050106,-60.149318120234476,-107.67820592926653,85.92417949288372
166,18775,227.80919900000004,23.762675,0.046273,-85.32715852566243,-94.1331120521424,55.93700022628388
167,21175,188.819797,28.943546,0.049507,-128.43343855817167,-19.927989391601955,71.87638374273251
168,111,170.860302,3.710181,0.054284000000000006,-160.44744673689615,25.813549671202697,10.538092473651044
169,7876,175.852343,68.452415,0.050518,-55.51603735159717,4.025855740298762,140.9623247479069
170,9868,150.353851,3.081947,0.057590999999999996,-149.9392843313516,85.33718429933765,9.288999895735772
171,21548,190.518156,40.034494,0.045127999999999995,-101.9160015242506,-18.9224210563229,87.08557900523012
172,11408,121.29715900000001,15.059494,0.034579,-52.038226489091706,85.59740774677852,26.953143414112862
173,25379,127.175694,20.447135999999997,0.053609000000000004,-91.058579300915,120.0709831047874,56.18378841755713
174,3153,126.703115,33.959034,0.021038,-31.28741930726971,41.970530917264476,35.2554807599334
175,6654,253.883294,19.638233,0.056176,-44.06131453997753,-152.487117898932,56.63891082892019
176,6599,248.669618,20.838838,0.055951999999999995,-57.06277133138306,-146.12943661242477,59.71318631020803
177,4587,206.36905,25.994799,0.03947,-95.35697070319881,-47.27142575278573,51.897866484164346
178,24903,201.051677,0.185593,0.035227,-98.62699685146049,-37.961455037269346,0.34232223909696713
179,24910,194.22442,1.590013,0.035295,-102.59912174077508,-26.00810262846599,2.93803347305591
180,9291,210.56007599999998,41.089698,0.041507,-80.81320569773817,-47.71682194243595,81.84014986282051
181,27309,353.710361,-1.0567309999999999,0.027538999999999998,82.10574379980686,-9.049530363921134,-1.523654906120384
182,6262,158.976784,44.574847,0.048989,-97.72097387616876,37.55700507245982,103.14737865636899
183,2217,216.67462400000002,25.59112,0.055459,-120.35041464143478,-89.62354498869888,71.86587513064453
184,7023,164.364781,56.659589000000004,0.039415,-62.58411370938594,17.515274234541018,98.78422902821823
185,23415,234.953094,27.667517999999998,0.042242,-64.45103807648822,-91.88542775949615,58.843954084659174
186,14720,215.79708399999998,45.702023,0.044664999999999996,-75.90276265089649,-54.736926792774675,95.9025520632485
187,24886,201.656326,2.1753560000000003,0.037909,-105.62330834733483,-41.93938566401638,4.316849880262783
188,27674,236.104753,50.035989,0.040365,-43.37610503031297,-64.56202261675661,92.81302588016761
189,11616,181.366065,4.078646,0.058421,-174.76943581248707,-4.167700669366247,12.46570278466179
190,16193,163.884968,16.693154,0.036005,-99.39747119961362,28.71785826624368,31.026884483007947
191,22083,46.851085,-0.31014200000000003,0.044547,91.39532454997611,97.5001960560726,-0.723395073211313
192,340,174.678046,17.041332,0.045197,-129.0788487452497,12.024169255476792,39.73650011408396
193,25563,220.752731,34.887802,0.05773300000000001,-107.6232750400362,-92.74308555502414,99.0648492271108
194,20688,200.039186,5.311539,0.031451,-88.2601098175182,-32.19242973315956,8.73436270572796
195,22062,230.021392,0.8700459999999999,0.043125,-83.11405500880225,-99.1266119820488,1.964505524079196
196,13567,250.503804,41.774087,0.055001,-41.069069909987,-115.99995077268264,109.92421446825904
197,13201,255.42846699999998,36.372245,0.055031,-33.44360613506675,-128.65399343147146,97.90492240851539
198,5813,159.194126,37.632258,0.048249,-107.1565834452691,40.71753904143842,88.38123470367462
199,262,179.582371,13.492624,0.046995,-137.09016722232457,0.9992680768772054,32.894646057764895
200,15724,186.367381,62.716089000000004,0.049617,-67.81238316723356,-7.567288067084818,132.29072923485626
201,9430,186.98694799999998,41.48788,0.032943,-73.48262291941097,-9.005540331593156,65.47041784821374
202,16169,168.46795600000002,16.932945,0.043078,-121.13548706169978,24.715853540403163,37.63970130187151
203,3590,215.78520600000002,13.837295000000001,0.043877,-103.68210685701953,-74.73720495997286,31.481598966072113
204,16758,153.716547,17.761623999999998,0.032485,-83.2145118341128,41.09727509065888,29.729379834315566
205,946,169.386177,21.039239000000002,0.055461,-152.63415702533376,28.602821525988936,59.7326995783564
206,23996,228.953325,16.822546,0.022303,-42.05710566979788,-48.30163977144337,19.364032097400997
207,19126,167.923645,51.298819,0.026483,-48.57683103124947,10.393003897938947,62.00339150352071
208,18609,224.853937,21.137928,0.045894,-91.03648088122104,-90.57350512497268,49.65010012215097
209,20283,183.253652,7.320946000000001,0.052332000000000004,-155.4651508615779,-8.83789227183149,20.00556282083381
210,17197,167.672291,41.122784,0.039338,-86.85035177004016,18.980442441807725,77.6148400638274
211,16544,156.22771799999998,17.019304,0.043937000000000004,-115.34473161597208,50.80644737701288,38.58027364296675
212,1216,173.05799299999998,26.001297,0.056478,-151.16819004370504,18.405824607527865,74.2784241582116
213,21815,216.94374900000003,-1.058222,0.054615,-130.92684429854532,-98.45907299665515,-3.025956322190656
214,23640,255.882559,24.593603,0.034564,-22.997156585799665,-91.43770622144055,43.154461344451285
215,59,39.599239000000004,0.570575,0.025236,58.33176504138245,48.25492780290227,0.7539190232660101
216,965,169.46958,20.772332000000002,0.050945,-140.49354949773908,26.116102286373877,54.20377270904662
217,24380,185.789965,63.004587,0.028488999999999997,-38.59719194522548,-3.9137301011301555,76.15476071552537
218,19716,141.80088,49.189311,0.038674,-59.59032232133467,46.89147769529578,87.81393562066913
219,15890,45.877527,-7.956263000000001,0.023969999999999998,49.58143140100036,51.12392866227134,-9.953576159495901
220,22,27.896034000000004,0.132916,0.020947999999999998,55.541253190680564,29.4026576389208,0.14578675223489934
221,11575,193.793657,2.702554,0.055452999999999995,-161.3816270734412,-39.62018620585044,7.8439893639965
222,27166,332.95754,-8.221892,0.032146,85.01156637982055,-43.39494143577887,-13.791319133233268
223,22910,243.366462,16.657410000000002,0.042246,-54.430245724521306,-108.53595917724107,36.32925212338525
224,14301,124.46036299999999,56.80226,0.054456,-50.61341482910077,73.75222648449275,136.70404073002908
225,3878,208.37031000000002,17.610013000000002,0.035622,-89.62435880298321,-48.39970694242831,32.33086192852246
226,26699,196.81315800000002,44.78685,0.048121,-98.07929460704682,-29.636463701875503,101.69959566110148
227,6175,153.980306,44.767223,0.046421,-88.85162320364097,43.373644137697696,98.07292805506812
228,14471,344.951326,-8.994399000000001,0.033841,96.83577753676956,-26.03525886138205,-15.871893833758694
229,8697,211.24760099999997,40.833309,0.023729,-46.047711795103005,-27.93979953652469,46.546372676009305
230,17936,242.22314599999999,27.655414,0.055702999999999996,-68.98055346974425,-130.96147110947965,77.56412965313714
231,21966,237.139631,-0.021892,0.048806999999999996,-79.44708617013671,-122.9929534980009,-0.05594562952536052
232,12361,209.8663,46.331602000000004,0.055298,-99.33405697911833,-57.04189774807117,119.99910941906137
233,1270,168.48558500000001,15.700885999999999,0.056177,-158.97748447686442,32.38598951661717,45.60707262517401
234,25055,139.747495,11.506159,0.059185,-132.78740257773458,112.42280063194143,35.417476473196075
235,16645,158.448715,6.851525,0.032687,-90.55413926370292,35.763888238514745,11.698370881149422
236,9269,214.560204,37.881195,0.039517000000000004,-77.05825345899424,-53.07997247782838,72.79341794834465
237,11842,205.449936,35.351075,0.05735,-126.71053787868952,-60.30197672412699,99.54553577964222
238,5292,163.287013,39.069798,0.055180999999999994,-123.09486735711093,36.96064488911082,104.33623152441486
239,10764,143.415876,23.412357999999998,0.049839999999999995,-110.1771376357322,81.77740628425904,59.41114848087145
240,26558,196.400217,40.798595,0.047697,-103.91418622752283,-30.58403583986532,93.49595142794975
241,5258,160.445973,35.957396,0.058611,-134.12007513447355,47.636784665398764,103.2462400364565
242,5592,163.878375,39.276945,0.043966000000000005,-98.08637964668614,28.35128779289871,83.50059288586155
243,15731,182.495939,62.94231,0.050325999999999996,-68.61283678547787,-2.990828765918652,134.45330064949064
244,8836,224.994392,28.506328999999997,0.041074,-76.57521305949562,-76.56022445922446,58.80841827192785
245,10699,139.348692,9.669791,0.043897000000000005,-98.49287404080957,84.57171409693844,22.120090842646235
246,20294,181.595479,8.973055,0.048931999999999996,-144.94326697098919,-4.037186196268181,22.895766058230247
247,8761,183.129872,31.343494,0.020419999999999997,-52.241929884234786,-2.856639550482843,31.86546676967581
248,364,172.50129099999998,10.387555,0.043662,-127.73736703628744,16.814015324141423,23.617496635255847
249,14824,220.155997,55.724925,0.048592,-62.74541188763388,-52.94143635914715,120.46103012709774
250,17900,243.10383399999998,28.998613,0.059586,-70.72764550368177,-139.43492920650627,86.65981330860406
251,16741,158.57708300000002,17.816576,0.032083,-85.30204447157648,33.468870768778096,29.44937859161066
252,12387,202.951923,52.01208,0.049268,-83.77058173999707,-35.47557460379559,116.49032430838625
253,7840,168.048844,63.653939,0.055314,-72.047425439278,15.249970076887314,148.70559594119422
254,11888,201.70886399999998,34.801742,0.058872,-134.73917619653187,-53.64337796619719,100.80155680472224
255,12437,208.947886,50.290028,0.05945399999999999,-99.7181871811961,-55.156185427596974,137.21181216780303
256,7073,159.20496599999998,57.325812,0.042076,-63.70634879742116,24.193453594670668,106.2529336539177
257,22538,160.518363,54.690224,0.053674,-87.74179559205204,31.03935586036892,131.40022898783675
258,17962,231.70211,6.49328,0.051368,-94.89331537475803,-120.16487571335244,17.42710985738209
259,1692,212.19061200000002,9.648007000000002,0.057395,-143.6557778083233,-90.43200211033994,28.85731660430539
260,15649,206.10504,65.714223,0.055126999999999995,-61.08051835403322,-29.929699876858,150.7456749093778
261,22235,29.356246000000002,0.554053,0.058334000000000004,152.5225880822324,85.78867298992074,1.6922515552090982
262,12358,209.18530900000002,45.679488,0.05505499999999999,-100.74621023473293,-56.271258090363595,118.16608591836611
263,21535,190.2783,40.079916,0.045013,-101.66662066407874,-18.436182529597975,86.9455975738948
264,1180,172.772425,21.284026,0.056676,-157.17196035613665,19.932290795610218,61.71871227956907
265,27344,259.570367,58.262675,0.056058000000000004,-16.01441991214528,-87.00226006664307,143.02670860428023
266,12760,143.427185,33.108445,0.055845000000000006,-112.70204781871637,83.61698969112717,91.51187724804753
267,22888,244.48887200000001,13.865614,0.045599,-57.19980430262832,-119.8619674810662,32.7827751770477
268,7651,133.45013,59.068291,0.047533,-50.408837034452155,53.21251308338636,122.31865107654056
269,26004,127.882241,32.219412,0.049322000000000005,-76.86627486818553,98.8022410566244,78.88998736263835
270,11090,139.27793799999998,18.983839,0.045551,-97.93403953371914,84.30219387981194,44.453418503626104
271,2751,157.532391,19.187857,0.028163999999999998,-73.74111599766357,30.495741208168678,27.769689295768607
272,5298,163.288447,40.127807000000004,0.054633,-120.02571199486196,36.035820998143365,105.6320513202135
273,21437,204.45019399999998,39.295079,0.041193,-87.06051945647023,-39.584403174675664,78.2643610992532
274,8100,153.644252,64.23013399999999,0.050970999999999995,-59.56979976949999,29.5133818083508,137.70542770223759
275,10544,143.775156,12.520363,0.048309,-114.13290102905594,83.60867875762456,31.41822827748343
276,18520,238.69589399999998,29.991781,0.050255,-67.84531122897457,-111.56792187180609,75.36376966719587
277,24514,32.901164,-9.638985,0.041431,102.8842161758753,66.56174935005028,-20.81156972303728
278,10431,150.48458300000001,29.784171,0.05298099999999999,-120.0447286018226,67.960687042604,78.95242491913712
279,24326,196.699406,59.78133199999999,0.028347000000000004,-40.99614121046561,-12.298968526857307,73.48485190858683
280,2283,174.105326,5.753394999999999,0.054885,-162.95931431651303,16.82489726176001,16.50617262187518
281,6332,150.038094,36.423828,0.046664,-97.59010686001909,56.25719522618953,83.12075007080031
282,15800,40.815174,-8.665674000000001,0.04817,108.11983135329886,93.37651490766527,-21.77311718226805
283,24251,207.960029,54.920725,0.026993,-41.10706791736885,-21.8202445000822,66.26978450390085
284,8592,183.74248899999998,19.993151,0.026543,-74.67046281890086,-4.884330059531122,27.22577718414488
285,15706,190.99486299999998,64.249802,0.050789999999999995,-64.98180687007604,-12.625137570562071,137.2391619663444
286,3884,202.864917,23.944647,0.038823,-98.08133175520128,-41.36042212755465,47.2693960566098
287,21661,181.522432,41.924926,0.043547,-97.16532831199439,-2.582431560805803,87.28860694418316
288,7748,167.266739,63.413073,0.055966999999999996,-73.29688418162726,16.562882948780743,150.146540015713
289,3693,219.99102200000002,20.590282000000002,0.041423,-89.12612311195905,-74.7619014152818,43.70327947424093
290,25420,133.157946,27.200322999999997,0.054,-98.55587462347911,105.10583663270499,74.05067645160439
291,6548,248.86885,17.514017000000003,0.055424,-57.16301994998766,-147.90196391991356,50.03774777935044
292,23982,234.10457599999998,6.833792,0.020272,-35.40356239539974,-48.916327773950336,7.23647032927599
293,21936,225.830914,-1.6819689999999998,0.045651,-95.38474910254787,-98.19223517993777,-4.019800742796197
294,6619,249.54386,24.043616,0.058311,-55.83282878607107,-149.6808847289494,71.27329419568197
295,22653,154.974908,50.967166999999996,0.058702,-100.49398709041941,46.91470655241112,136.7965354231304
296,10767,147.488324,21.764673000000002,0.045659,-107.2760396274494,68.37311230236789,50.79042591805755
297,9559,186.01721899999998,44.05751,0.036478,-78.21059511697106,-8.244029685407801,76.09822036023793
298,26108,113.403221,36.876089,0.045154,-43.04086037888292,99.4462211973636,81.28890989188214
299,21694,225.130344,-1.3015709999999998,0.059414999999999996,-125.71874841927928,-126.29205684350988,-4.048789834707405
300,25222,128.35906599999998,7.585742,0.051614,-95.25207872852528,120.35475191262786,20.44064954801154
301,18574,221.100925,21.068452,0.051519,-108.68123545857492,-94.81177431859291,55.56062237554588
302,9402,197.251898,41.246531,0.029043,-62.56321790494619,-19.428667857055288,57.44417526328016
303,23023,242.367312,22.616823999999998,0.046923,-60.26799157174943,-115.12201988784062,54.135026460242585
304,13682,241.95752000000002,45.760529,0.050143,-49.338845787104965,-92.62713309271454,107.7718727331989
305,17439,151.577469,31.401194,0.049214999999999995,-110.83052986683444,59.98218062564361,76.92709328857667
306,26838,195.086934,48.594219,0.048489,-92.89389496858153,-25.041971667455947,109.10670016810366
307,18550,221.945542,20.072176000000002,0.050523,-105.88671250123329,-95.15874418365348,52.01902807695618
308,13101,137.80266799999998,51.448046000000005,0.05911,-81.87445185308283,74.23227270745456,138.679748782738
309,13057,140.683578,43.720945,0.058142,-97.5275676452727,79.87207984724273,120.55394595811634
310,27508,119.820719,48.516665,0.059757000000000005,-59.052669304513984,103.02536711073957,134.3005860773104
