,xVal,yVal,zVal
29557,80.55,0.37,56.9
29558,66.6,107.07,47.2
29559,73.97,59.66,43.76
29560,66.65,137.43,67.09
29561,121.93,114.09,90.49
29562,38.89,1.85,26.27
29563,108.62,44.21,118.74
29564,10.25,47.48,107.02
29565,8.59,119.66,107.68
29566,21.86,66.99,133.11
29567,30.23,122.33,138.54
29568,140.92,24.65,103.05
29569,58.46,4.11,94.39
29570,35.82,75.0,84.52
29571,114.95,101.41,47.8
29572,90.41,53.87,62.0
29573,50.28,129.18,10.69
29574,47.94,97.64,58.74
29575,84.84,56.36,50.12
29576,6.42,24.73,93.88
29577,100.48,69.03,87.05
29578,81.59,73.95,115.43
29579,140.81,110.31,80.18
29580,132.2,74.16,11.14
29581,126.32,124.77,24.45
29582,56.45,55.03,105.56
29583,112.41,77.9,132.32
29584,66.87,25.59,98.26
29585,35.77,85.91,68.77
29586,16.11,113.42,77.8
29587,92.32,52.95,78.18
29588,124.55,128.9,48.49
29589,45.39,55.02,83.03
29590,103.13,78.06,15.56
29591,72.61,91.84,78.5
29592,69.38,109.31,107.42
29593,72.99,73.28,129.45
29594,60.91,133.34,24.64
29595,32.37,101.6,68.16
29596,42.82,57.82,56.53
29597,80.44,40.51,112.48
29598,14.65,20.15,131.55
29599,15.67,52.0,74.64
29600,38.59,61.63,119.34
29601,8.14,4.62,43.66
29602,93.1,50.9,84.44
29603,108.84,110.51,75.04
29604,4.92,30.35,35.51
29605,76.72,63.73,118.2
29606,75.81,73.25,106.23
29607,70.97,79.14,27.12
29608,68.22,87.58,90.58
29609,98.84,66.97,66.56
29610,84.83,124.65,22.6
29611,71.3,23.11,107.66
29612,47.63,105.01,58.85
29613,58.28,119.77,80.37
29614,121.83,59.58,34.18
29615,6.21,3.35,30.26
29616,43.42,13.78,134.35
29617,119.84,76.53,119.36
29618,103.68,79.39,24.71
29619,102.56,24.77,97.59
29620,6.46,20.46,64.6
29621,17.03,97.52,78.9
29622,91.95,45.87,34.42
29623,30.17,108.42,127.53
29624,41.15,123.41,0.9
29625,54.66,18.64,111.67
29626,109.68,25.59,11.22
29627,141.12,139.29,25.29
29628,78.91,74.58,141.28
29629,97.19,66.06,19.63
29630,79.4,74.91,0.26
29631,57.8,128.38,131.46
29632,98.42,114.01,23.81
29633,45.97,75.47,74.75
29634,13.0,105.73,27.78
29635,60.64,9.89,122.1
29636,16.37,104.39,111.48
29637,49.54,60.73,42.02
29638,52.15,103.95,133.86
29639,54.02,127.33,136.38
29640,79.88,66.25,37.78
29641,25.27,67.9,115.08
29642,137.97,125.16,55.31
29643,103.05,28.04,37.56
29644,131.67,128.76,19.1
29645,4.29,72.72,133.65
29646,113.83,122.51,135.26
29647,64.58,1.68,75.8
29648,17.58,63.33,104.21
29649,68.44,132.84,34.89
29650,53.47,123.83,136.37
29651,59.68,19.63,59.89
29652,37.68,76.87,83.68
29653,66.26,102.7,107.52
29654,6.78,3.66,53.08
29655,38.73,54.51,35.74
29656,74.31,119.41,106.42
29657,119.53,84.9,86.05
29658,4.5,44.05,59.88
29659,36.09,23.54,28.26
29660,22.82,120.34,0.05
29661,56.12,129.34,110.08
29662,91.82,86.17,77.84
29663,123.48,47.0,18.95
29664,1.99,17.08,21.83
29665,87.08,95.71,110.14
29666,85.66,48.75,71.98
29667,106.64,42.51,86.06
29668,36.01,27.73,29.01
29669,76.07,117.51,55.87
29670,106.24,2.32,63.47
29671,7.11,94.34,58.84
29672,125.35,55.08,126.6
29673,75.95,128.26,53.04
29674,59.72,8.77,31.19
29675,99.79,13.63,20.18
29676,70.8,129.76,9.31
29677,83.61,121.87,77.78
29678,51.94,88.3,43.93
29679,41.11,81.75,62.11
29680,27.66,31.29,113.18
29681,46.16,54.28,5.39
29682,21.37,96.56,126.03
29683,63.16,120.46,92.19
29684,134.94,65.54,60.79
29685,109.24,138.02,9.26
29686,10.97,51.04,96.36
29687,68.4,110.5,93.2
29688,83.01,38.39,0.02
29689,130.58,57.9,38.85
29690,82.04,106.91,9.12
29691,32.96,93.22,45.35
29692,91.19,100.7,6.3
29693,83.55,65.2,117.99
29694,110.07,50.46,25.06
29695,127.22,136.41,24.11
29696,127.72,104.35,98.51
29697,73.97,85.57,0.36
29698,56.01,40.25,26.23
29699,13.28,6.79,89.05
29700,54.8,94.74,2.26
29701,11.76,79.72,11.67
29702,11.49,79.51,40.88
29703,53.87,19.51,28.63
29704,10.26,3.9,76.94
29705,48.03,52.28,80.38
29706,38.82,61.34,116.68
29707,13.91,95.91,21.66
29708,73.87,107.17,94.3
29709,10.56,101.17,4.26
29710,122.26,84.36,63.01
29711,57.82,31.76,83.72
29712,60.15,100.24,11.36
29713,55.74,55.23,106.48
29714,75.77,59.72,14.09
29715,13.35,75.83,39.29
29716,9.63,33.13,8.86
29717,111.45,129.26,16.67
29718,42.78,102.0,125.79
29719,64.91,84.98,2.96
29720,112.62,4.97,51.53
29721,52.78,84.1,98.18
29722,130.19,56.63,120.14
29723,122.39,130.28,23.44
29724,58.89,11.23,29.66
29725,105.76,59.95,123.19
29726,52.1,127.35,30.32
29727,87.78,123.55,85.53
29728,4.21,46.65,8.55
29729,55.9,5.6,124.13
29730,132.13,44.17,16.37
29731,137.91,84.03,109.95
29732,72.84,108.16,20.71
29733,123.79,59.75,83.06
29734,66.04,34.07,86.07
29735,90.53,98.12,123.5
29736,47.81,13.61,77.94
29737,119.39,84.43,85.76
29738,94.78,113.51,102.3
29739,70.82,58.69,49.45
29740,95.81,131.53,103.65
29741,56.39,25.55,106.65
29742,29.61,52.71,133.89
29743,70.37,79.19,114.75
29744,53.39,40.89,89.91
29745,42.38,80.05,104.05
29746,104.98,52.3,129.42
29747,73.31,76.12,120.34
29748,62.29,94.77,20.07
29749,25.43,117.97,103.24
29750,32.32,8.34,100.49
29751,71.37,75.12,113.38
29752,49.65,139.91,86.15
29753,102.57,17.03,100.15
29754,54.37,92.49,50.15
29755,50.02,11.96,40.91
29756,91.11,46.23,73.75
29757,60.81,126.91,92.95
29758,16.75,97.96,78.58
29759,33.04,122.34,0.14
29760,46.05,52.12,37.27
29761,110.4,68.48,68.81
29762,115.32,15.16,87.66
29763,81.85,14.41,6.2
29764,128.37,80.75,61.5
29765,123.99,79.72,87.54
29766,39.57,138.54,81.92
29767,71.55,70.53,8.54
29768,46.53,89.62,135.97
29769,126.85,43.9,5.18
29770,113.44,72.95,48.92
29771,83.47,43.95,98.44
29772,140.92,52.56,100.62
29773,37.7,83.93,53.6
29774,65.88,3.67,115.63
29775,112.82,98.61,68.96
29776,0.91,5.45,44.43
29777,58.44,43.61,75.76
29778,99.79,41.95,42.72
29779,135.26,100.04,80.98
29780,107.89,7.92,69.86
29781,48.88,52.28,80.26
29782,110.77,128.12,37.9
29783,138.9,44.97,100.82
29784,76.02,97.74,94.11
29785,45.99,140.88,97.24
29786,99.43,41.43,21.1
29787,21.52,80.94,24.62
29788,64.68,54.84,109.63
29789,31.88,83.81,55.42
29790,102.53,82.76,135.78
29791,3.65,125.68,95.28
29792,77.27,8.14,66.57
29793,60.57,93.1,21.7
29794,41.55,58.25,111.71
29795,26.72,79.87,51.37
29796,81.33,29.41,28.33
29797,79.28,129.13,57.72
29798,32.89,59.11,140.9
29799,51.81,114.16,85.8
29800,86.87,96.14,110.59
29801,80.46,24.23,47.72
29802,41.3,35.43,31.84
29803,103.44,24.4,45.57
29804,18.16,100.11,26.78
29805,7.82,48.21,12.79
29806,124.54,120.63,15.94
29807,55.2,114.98,12.22
29808,118.23,62.35,29.51
29809,99.93,31.46,103.89
29810,26.14,102.2,74.19
29811,61.95,77.32,105.91
29812,85.93,1.19,85.57
29813,36.08,82.55,58.75
29814,43.19,74.76,24.01
29815,111.71,29.25,74.2
29816,64.23,107.37,33.32
29817,88.83,103.4,117.44
29818,59.79,36.1,69.09
29819,99.22,95.38,10.3
29820,53.82,134.73,108.74
29821,68.88,108.91,107.96
29822,63.96,96.32,19.14
29823,29.03,87.82,49.08
29824,67.67,137.41,68.56
29825,85.55,75.53,100.27
29826,124.37,40.92,132.75
29827,35.45,121.6,22.06
29828,58.6,9.35,18.47
29829,45.19,41.17,33.14
29830,123.2,104.4,26.15
29831,83.04,104.13,30.05
29832,93.15,82.14,31.08
29833,73.17,46.36,121.25
29834,106.87,124.83,112.34
29835,133.12,138.44,41.94
29836,84.81,133.28,70.8
29837,121.24,50.52,125.37
29838,95.14,84.96,74.99
29839,54.85,33.58,98.95
29840,62.11,94.24,20.87
29841,18.99,62.99,136.8
29842,69.82,23.38,109.09
29843,96.72,26.87,22.08
29844,61.81,9.78,14.52
29845,122.22,39.25,56.82
29846,18.05,82.12,104.4
29847,119.44,12.18,0.22
29848,45.89,0.3,82.83
29849,101.08,21.83,52.94
29850,26.59,138.16,21.64
29851,4.77,57.76,87.4
29852,82.73,112.03,88.89
29853,126.66,76.58,65.09
29854,60.27,44.86,87.25
29855,55.6,0.76,114.51
29856,85.56,3.39,30.25
29857,40.75,20.31,138.8
29858,31.73,140.11,70.32
29859,47.33,53.47,116.62
29860,123.26,95.47,21.51
29861,72.67,23.72,107.0
29862,84.31,0.45,101.19
29863,109.32,107.78,2.97
29864,47.85,28.32,39.67
29865,116.22,134.37,55.77
29866,59.37,43.43,75.7
29867,13.43,75.67,39.06
29868,60.14,114.03,17.91
29869,86.77,123.54,85.59
29870,80.84,36.98,73.93
29871,78.27,128.66,59.05
29872,44.48,13.44,44.96
29873,38.1,83.07,64.07
29874,101.95,45.27,104.62
29875,115.82,114.85,76.64
29876,134.89,98.96,82.48
29877,36.61,83.22,38.34
29878,88.02,23.8,89.28
29879,102.88,108.22,13.79
29880,80.1,16.11,20.26
29881,75.01,120.92,104.99
29882,78.61,129.34,4.43
29883,71.81,127.91,129.72
29884,4.22,96.56,59.83
29885,63.48,99.73,85.35
29886,78.23,33.97,106.78
29887,18.19,71.29,35.15
29888,15.99,50.81,116.87
29889,36.01,87.02,46.75
29890,104.14,23.83,91.49
29891,134.88,7.13,36.79
29892,13.55,76.92,38.76
29893,3.38,77.17,35.79
29894,66.13,1.59,51.62
29895,56.39,23.94,134.05
29896,46.02,18.14,127.77
29897,137.9,46.1,135.6
29898,21.8,107.09,41.33
29899,66.57,35.94,17.83
29900,113.01,17.46,98.44
29901,87.87,137.92,26.74
29902,15.93,51.16,115.31
29903,72.76,106.26,38.66
29904,21.21,13.54,35.7
29905,83.48,87.99,35.25
29906,62.75,94.52,21.25
29907,43.26,134.11,81.89
29908,11.02,46.99,8.09
29909,13.78,101.44,75.82
29910,0.33,51.35,96.32
29911,25.85,91.02,26.93
29912,14.97,79.58,38.08
29913,69.79,53.32,6.16
29914,10.55,6.55,50.87
29915,130.86,33.17,67.21
29916,74.66,66.72,51.66
29917,109.55,107.64,77.1
29918,19.38,3.36,56.89
29919,86.38,92.74,25.79
29920,0.22,51.65,96.92
29921,67.86,135.83,72.62
29922,46.9,45.55,46.37
29923,60.38,119.59,121.04
29924,100.74,4.07,96.24
29925,55.01,34.29,55.45
29926,95.99,8.2,137.69
29927,17.92,35.36,106.15
29928,9.81,128.01,73.52
29929,53.99,68.08,33.76
29930,100.44,30.22,102.16
29931,72.49,90.81,79.48
29932,6.76,6.85,63.54
29933,72.81,40.19,23.62
29934,39.28,70.52,84.85
29935,61.66,117.04,21.16
29936,63.54,44.38,47.73
29937,20.33,97.15,74.33
29938,38.46,66.52,141.12
29939,105.01,16.71,8.71
29940,17.2,31.87,36.02
29941,53.43,44.49,33.44
29942,94.93,48.37,31.46
29943,2.49,129.21,14.22
29944,85.47,55.49,24.04
29945,106.05,80.26,74.74
29946,18.51,35.8,16.97
29947,79.52,43.33,65.64
29948,122.71,128.84,87.62
29949,13.55,6.6,46.31
29950,131.67,29.06,86.65
29951,138.38,112.1,93.76
29952,58.01,40.08,15.8
29953,79.6,68.74,109.65
29954,121.89,10.06,102.17
29955,94.89,120.69,72.39
29956,137.95,91.02,91.66
29957,68.98,76.0,36.52
29958,13.96,56.28,37.71
29959,7.25,121.66,9.42
29960,122.16,0.87,1.17
29961,75.97,133.22,23.37
29962,66.86,97.42,15.98
29963,64.73,96.35,23.78
29964,49.71,70.28,103.93
29965,133.58,27.98,118.68
29966,59.0,123.39,124.82
29967,68.7,57.82,52.25
29968,59.2,48.35,110.67
29969,84.96,92.9,81.18
29970,109.97,114.91,73.95
29971,19.31,121.27,45.61
29972,13.0,73.09,21.36
29973,93.0,86.19,76.64
29974,79.45,57.01,19.31
29975,80.28,127.28,91.0
29976,52.36,123.44,26.16
29977,99.95,132.87,48.73
29978,24.09,20.12,80.87
29979,93.84,70.94,42.16
29980,68.55,95.49,4.39
29981,20.49,104.66,75.45
29982,75.1,21.41,67.99
29983,73.64,43.13,78.64
29984,121.54,129.95,99.05
29985,96.52,93.52,29.18
29986,85.9,47.33,14.72
29987,52.71,65.7,67.35
29988,124.2,115.61,0.26
29989,131.61,77.76,63.22
29990,62.01,70.54,12.42
29991,104.7,107.74,3.18
29992,56.61,73.4,8.72
29993,37.32,88.56,137.76
29994,105.06,0.47,97.45
29995,61.31,43.78,134.31
29996,125.19,99.11,90.75
29997,54.72,131.49,98.24
29998,115.21,100.15,119.81
29999,126.66,124.92,23.19
30000,127.23,136.78,79.33
30001,98.03,49.32,6.95
30002,63.73,41.81,108.49
30003,70.6,16.52,112.63
30004,65.14,84.07,91.51
30005,22.42,137.47,89.79
30006,69.57,57.2,53.06
30007,58.84,123.51,125.2
30008,91.6,95.88,118.94
30009,55.21,98.58,4.69
30010,98.46,53.83,0.63
30011,59.76,7.96,13.88
30012,26.77,89.24,19.94
30013,102.87,117.15,109.1
30014,9.57,53.22,18.62
30015,6.97,42.9,6.4
30016,110.08,120.85,17.79
30017,140.67,28.62,39.37
30018,103.46,54.33,125.67
30019,15.16,75.6,35.69
30020,130.94,81.76,107.38
30021,12.75,71.81,140.73
30022,136.61,90.28,21.06
30023,89.22,17.89,129.72
30024,64.18,139.69,17.36
30025,90.26,124.13,39.75
30026,53.34,119.22,71.87
30027,135.35,137.65,24.29
30028,127.16,124.74,24.33
30029,57.35,43.01,75.21
30030,54.46,100.59,2.34
30031,66.16,117.63,32.02
30032,27.4,95.81,96.23
30033,31.92,59.52,110.62
30034,121.85,108.64,21.99
30035,140.71,97.89,17.63
30036,119.3,107.17,15.44
30037,132.99,94.2,89.26
30038,76.96,40.65,109.98
30039,29.56,84.53,11.16
30040,62.94,118.83,118.39
30041,89.59,28.42,133.28
30042,49.17,134.31,20.93
30043,8.53,56.49,85.48
30044,37.37,110.37,46.85
30045,96.27,18.68,4.03
30046,106.7,54.79,135.38
30047,25.52,121.99,73.61
30048,25.91,31.64,126.43
30049,15.71,103.57,47.89
30050,123.97,97.88,80.98
30051,46.28,108.92,58.62
30052,68.89,85.68,19.56
30053,122.39,87.73,80.72
30054,111.29,88.0,76.57
30055,31.03,117.36,69.3
30056,23.54,130.78,53.85
30057,6.62,31.2,17.64
30058,52.9,64.28,67.87
30059,99.23,123.62,55.57
30060,56.1,121.37,132.92
30061,51.69,138.55,118.65
30062,28.07,122.68,4.2
30063,31.47,24.59,96.04
30064,63.53,105.6,108.03
30065,45.75,79.58,73.87
30066,60.2,42.45,78.53
30067,58.73,123.79,124.35
30068,118.59,58.36,141.2
30069,11.9,122.5,42.71
30070,48.58,133.28,54.22
30071,119.2,84.27,85.55
30072,123.89,133.14,23.84
30073,133.89,101.04,20.03
30074,5.8,49.73,103.94
30075,112.82,0.23,60.92
30076,127.03,131.29,32.88
30077,10.33,109.58,11.74
30078,61.71,15.69,81.95
30079,77.64,57.06,112.29
30080,30.14,108.46,127.51
30081,45.7,52.65,38.12
30082,68.68,132.86,6.48
30083,10.22,80.29,43.37
30084,44.73,125.64,28.5
30085,0.35,56.88,87.35
30086,63.77,120.69,98.88
30087,4.13,94.43,80.1
30088,26.16,75.28,1.87
30089,71.57,70.45,8.58
30090,112.07,63.57,94.03
30091,95.58,63.52,102.44
30092,82.23,128.23,53.2
30093,26.15,89.49,139.17
30094,53.22,123.94,136.73
30095,30.3,117.31,21.23
30096,125.01,136.96,6.42
30097,19.31,84.32,42.69
30098,19.88,17.72,24.98
30099,38.92,67.35,2.7
30100,80.0,138.84,26.33
30101,26.16,68.93,120.27
30102,61.47,97.08,129.55
30103,61.77,50.59,51.98
30104,114.76,125.51,10.8
30105,65.23,75.92,106.42
30106,29.97,134.03,60.55
30107,38.5,92.31,125.8
30108,41.83,127.48,69.8
30109,97.19,63.17,3.53
30110,60.46,47.36,125.91
30111,83.09,48.62,70.57
30112,92.18,19.21,65.31
30113,123.96,133.66,24.16
30114,136.42,53.7,122.27
30115,35.98,122.68,38.98
30116,106.92,107.62,132.58
30117,95.97,61.71,108.93
30118,43.91,54.35,106.86
30119,4.29,121.09,78.19
30120,89.27,76.99,13.7
30121,16.53,7.8,57.57
30122,39.22,28.08,140.3
30123,34.56,105.44,131.56
30124,22.98,136.63,87.45
30125,69.94,118.44,138.98
30126,123.75,53.34,107.07
30127,86.93,86.23,13.0
30128,3.38,78.53,0.88
30129,63.19,36.65,120.82
30130,88.63,47.21,21.88
30131,15.16,29.83,32.9
30132,136.66,120.53,109.22
30133,126.49,130.4,107.06
30134,32.88,54.07,60.72
30135,128.44,69.82,55.33
30136,29.53,9.07,104.83
30137,111.87,0.4,62.24
30138,112.81,70.68,95.1
30139,8.71,139.17,26.25
30140,105.1,140.88,67.21
30141,126.52,83.79,59.01
30142,53.09,83.13,24.58
30143,5.27,27.56,35.72
30144,79.55,127.8,59.08
30145,97.54,28.5,64.78
30146,65.69,92.79,109.69
30147,72.71,122.52,122.69
30148,7.77,127.48,64.84
30149,45.83,21.86,31.98
30150,119.82,83.67,58.16
30151,41.95,81.73,64.46
30152,58.38,124.07,124.6
30153,58.26,44.04,74.79
30154,80.48,127.87,51.89
30155,24.51,74.89,128.78
30156,11.14,76.27,69.44
30157,122.63,117.1,124.8
30158,2.15,20.36,39.47
30159,10.07,44.39,62.46
30160,138.69,102.3,8.65
30161,126.99,95.05,20.72
30162,139.24,66.38,36.28
30163,74.52,69.24,9.96
30164,23.12,6.66,46.6
30165,78.31,77.77,33.26
30166,45.73,51.97,36.43
30167,5.4,28.13,36.02
30168,122.19,102.46,29.77
30169,60.89,115.71,82.12
30170,2.6,65.6,80.83
30171,15.11,102.33,0.35
30172,137.82,61.03,69.79
30173,123.25,84.74,62.23
30174,115.22,122.19,117.5
30175,89.89,57.32,13.72
30176,83.33,24.93,25.35
30177,133.93,33.83,116.72
30178,62.61,93.51,24.51
30179,124.15,61.56,52.61
30180,25.86,65.92,34.45
30181,113.86,109.44,138.42
30182,21.41,46.68,2.37
30183,83.92,133.38,70.71
30184,108.3,111.44,101.38
30185,59.01,48.51,110.81
30186,91.55,125.82,80.67
30187,92.07,54.07,67.01
30188,8.09,60.57,79.74
30189,95.72,34.65,105.37
30190,71.39,62.22,9.16
30191,29.83,83.18,54.76
30192,101.42,114.01,23.58
30193,120.4,62.1,78.58
30194,15.27,75.37,35.88
30195,40.88,113.21,138.08
30196,94.04,0.01,10.85
30197,53.27,124.83,36.88
30198,110.17,115.0,112.51
30199,132.5,99.49,7.94
30200,131.58,64.42,24.1
30201,72.12,115.71,87.89
30202,56.87,31.62,115.35
30203,127.19,124.17,24.73
30204,129.0,74.61,93.48
30205,51.22,74.89,103.17
30206,73.9,109.4,58.44
30207,129.91,81.25,61.85
30208,107.34,78.53,85.58
30209,115.51,129.92,34.84
30210,66.23,126.14,35.03
30211,125.56,135.84,74.08
30212,108.04,62.78,76.41
30213,32.91,88.15,72.18
30214,40.48,17.36,106.19
30215,14.27,76.69,38.84
30216,62.37,70.17,11.9
30217,46.19,41.25,24.92
30218,28.36,86.93,107.21
30219,72.18,71.83,133.34
30220,35.28,75.4,83.63
30221,108.43,62.49,140.0
30222,93.92,135.4,95.97
30223,105.82,19.38,108.0
30224,119.11,138.5,14.25
30225,68.97,55.62,137.43
30226,4.2,138.34,93.82
30227,12.63,76.73,38.99
30228,15.66,127.23,16.9
30229,27.11,61.93,119.9
30230,106.88,49.99,28.0
30231,25.11,139.51,94.11
30232,53.18,59.9,52.58
30233,103.49,105.42,2.28
30234,12.27,64.43,15.04
30235,45.64,63.44,98.75
30236,8.03,110.81,81.85
30237,100.89,68.82,109.68
30238,83.12,97.34,108.01
30239,88.7,117.34,22.42
30240,136.47,71.09,1.28
30241,130.92,138.57,119.98
30242,87.99,86.55,114.12
30243,45.86,49.22,24.8
30244,47.35,124.87,118.39
30245,95.2,42.69,34.46
30246,11.96,60.52,52.4
30247,98.47,81.88,54.06
30248,26.91,47.99,138.57
30249,48.12,36.16,41.0
30250,109.88,46.3,15.76
30251,0.37,78.74,85.74
30252,59.32,132.16,120.98
30253,40.89,36.31,31.14
30254,17.58,80.32,33.94
30255,61.69,72.16,60.19
30256,105.96,54.61,135.91
30257,47.25,16.31,31.9
30258,68.93,113.04,89.25
30259,62.35,70.32,11.69
30260,121.9,78.38,40.39
30261,75.9,3.68,65.16
30262,2.84,89.94,132.33
30263,43.84,52.05,3.22
30264,56.71,87.59,75.03
30265,24.29,89.36,25.42
30266,26.74,75.74,48.07
30267,8.62,74.0,46.12
30268,13.77,53.37,113.28
30269,101.08,93.62,41.64
30270,124.7,109.87,40.49
30271,84.01,132.09,19.55
30272,126.32,91.23,21.9
30273,88.38,127.62,87.92
30274,5.8,105.57,49.7
30275,44.11,65.88,0.42
30276,5.79,36.31,108.12
30277,63.25,94.48,20.51
30278,128.83,80.59,61.44
30279,57.64,84.5,23.18
30280,47.75,131.5,13.1
30281,6.72,91.37,34.65
30282,119.56,122.39,32.49
30283,32.07,95.52,98.89
30284,46.82,57.44,34.3
30285,71.63,60.45,12.14
30286,36.34,119.76,137.68
30287,125.78,81.47,62.93
30288,40.52,0.9,106.8
30289,79.44,12.46,68.71
30290,47.41,120.0,72.56
30291,66.37,127.4,37.6
30292,115.26,111.96,25.62
30293,46.22,51.78,37.07
30294,109.63,125.4,116.98
30295,108.3,108.01,74.67
30296,124.27,52.62,138.6
30297,20.85,13.11,27.26
30298,115.63,119.65,119.19
30299,20.58,27.97,15.16
30300,135.27,53.98,81.06
30301,0.44,45.38,134.99
30302,86.24,74.75,97.93
30303,26.87,54.79,126.76
30304,58.88,119.21,16.3
30305,135.03,108.16,73.04
30306,62.92,91.81,6.28
30307,139.6,9.26,70.03
30308,58.24,43.43,76.17
30309,74.06,130.23,3.34
30310,109.64,107.82,77.12
30311,48.55,115.13,95.06
30312,77.33,41.05,124.26
30313,69.6,83.33,62.47
30314,72.64,131.5,6.72
30315,93.62,135.4,95.82
30316,28.14,130.77,65.54
30317,112.16,118.02,46.02
30318,121.34,45.79,57.52
30319,54.11,14.81,8.67
30320,0.64,71.36,121.01
30321,122.52,120.85,80.31
30322,92.09,96.55,120.41
30323,81.33,59.36,29.3
30324,129.84,126.81,37.53
30325,40.81,58.68,93.14
30326,27.7,137.61,59.29
30327,126.59,53.09,130.58
30328,50.3,51.46,126.31
30329,115.62,126.81,84.76
30330,66.71,138.31,64.62
30331,128.93,49.43,55.52
30332,71.47,127.54,48.78
30333,134.05,94.14,137.74
30334,81.85,86.2,113.29
30335,137.19,70.69,56.06
30336,98.56,45.13,138.48
30337,55.61,8.88,103.13
30338,101.5,41.15,36.87
30339,63.58,36.29,118.95
30340,0.73,123.72,24.4
30341,87.95,132.91,89.24
30342,78.86,90.9,107.74
30343,31.91,89.03,73.15
30344,99.95,41.58,59.13
30345,65.51,83.75,59.96
30346,27.7,82.03,131.05
30347,105.8,4.75,127.55
30348,61.72,12.6,80.98
30349,126.83,21.99,100.97
30350,14.22,6.89,46.92
30351,49.54,116.19,68.38
30352,88.86,80.31,91.73
30353,50.42,77.28,21.02
30354,58.45,21.12,52.56
30355,58.66,122.64,124.8
30356,40.74,44.51,45.63
30357,9.78,75.3,134.94
30358,127.02,125.1,23.26
30359,37.86,31.36,29.32
30360,118.02,9.04,10.89
30361,26.27,67.48,109.88
30362,52.83,124.54,34.28
30363,112.41,0.04,10.19
30364,104.69,132.83,90.46
30365,30.23,133.8,24.91
30366,138.68,116.09,119.62
30367,96.01,83.8,71.46
30368,33.38,82.2,56.84
30369,56.67,115.66,129.02
30370,89.39,136.62,26.27
30371,83.66,70.35,99.87
30372,61.3,120.17,118.39
30373,118.34,67.24,82.66
30374,110.74,94.28,46.78
30375,55.89,8.87,139.82
30376,26.99,105.99,111.57
30377,119.47,140.98,111.79
30378,78.38,65.52,53.85
30379,132.79,6.61,32.71
30380,85.2,26.36,59.05
30381,120.67,111.86,126.74
30382,79.75,85.32,38.5
30383,74.39,68.79,9.97
30384,6.43,20.61,64.59
30385,140.7,9.67,69.1
30386,46.23,47.94,89.52
30387,28.55,63.57,136.57
30388,57.35,9.05,44.53
30389,87.9,138.17,27.81
30390,20.34,36.22,34.06
30391,33.48,87.81,92.98
30392,5.82,46.36,7.27
30393,52.25,17.18,35.0
30394,136.54,84.33,63.17
30395,72.88,59.99,12.09
30396,93.59,138.76,41.9
30397,59.5,119.81,122.5
30398,80.64,63.33,83.24
30399,55.91,130.88,127.02
30400,37.65,93.22,92.15
30401,126.34,92.43,132.02
30402,10.6,101.53,5.07
30403,107.14,62.45,99.62
30404,32.1,141.19,70.82
30405,75.17,107.11,20.33
30406,99.88,53.82,91.58
30407,34.91,108.98,91.82
30408,38.13,90.35,125.52
30409,104.54,105.13,67.15
30410,28.39,136.12,115.27
30411,16.31,98.91,137.14
30412,81.28,128.81,44.27
30413,64.86,41.82,78.49
30414,117.0,126.18,103.19
30415,57.3,94.47,10.74
30416,118.34,85.44,60.42
30417,112.41,21.42,138.02
30418,83.93,104.83,84.73
30419,44.74,23.48,29.19
30420,6.86,57.73,52.69
30421,53.44,131.11,64.69
30422,12.66,130.42,14.29
30423,22.26,81.99,17.58
30424,73.47,42.66,78.48
30425,116.52,21.43,91.14
30426,6.88,5.11,43.5
30427,99.38,75.97,129.35
30428,55.47,132.19,127.05
30429,138.69,98.92,99.5
30430,116.81,68.19,97.76
30431,22.99,41.9,52.67
30432,18.63,80.62,32.9
30433,71.0,72.56,9.44
30434,79.09,70.26,55.56
30435,87.25,123.83,85.76
30436,22.4,84.37,117.0
30437,58.71,27.43,11.11
30438,116.52,91.97,92.63
30439,138.17,99.41,30.15
30440,136.35,13.47,29.17
30441,52.99,28.15,104.85
30442,24.45,53.28,123.27
30443,127.47,123.99,24.85
30444,66.5,78.59,63.33
30445,127.36,136.2,79.64
30446,16.33,89.64,134.79
30447,9.17,69.73,72.71
30448,124.33,21.73,85.08
30449,75.66,106.51,19.84
30450,12.23,79.5,47.47
30451,35.42,138.14,52.3
30452,110.11,127.92,106.73
30453,71.35,39.86,22.73
30454,73.75,68.47,9.47
30455,26.11,67.74,76.55
30456,72.1,112.98,90.27
30457,12.91,76.69,38.55
30458,117.97,120.39,9.91
30459,21.9,7.18,101.25
30460,136.83,70.8,57.13
30461,73.54,73.59,125.48
30462,59.64,29.07,136.23
30463,110.27,89.44,51.88
30464,1.91,27.28,32.34
30465,77.66,51.78,76.58
30466,19.94,77.91,65.49
30467,51.4,122.38,5.18
30468,54.46,30.4,139.05
30469,3.52,53.42,134.23
30470,2.83,120.4,118.58
30471,130.45,75.43,133.95
30472,46.96,51.67,36.56
30473,13.22,37.98,104.51
