,index,Mass,Center of Mass,RMS Radius,Potential Issue
3033,183525,154000000000.0,"(11.78826109090909, 33.90177845454545, 78.44115245454546)",0.152020376024,
3034,183685,406000000000.0,"(11.325103241379312, 40.87649086206897, 139.44328317241377)",0.188718185916,
3035,183722,1316000000000.0,"(11.69274378723404, 4.0116472127659568, 77.39000189361704)",0.322356090636,
3036,183742,280000000000.0,"(12.658410100000001, 138.61437839999999, 98.835022100000003)",0.16655997043,
3037,183890,182000000000.0,"(13.039873999999999, 41.337077769230774, 134.29490076923076)",0.1296317839,
3038,184049,1638000000000.0,"(14.181823709401712, 33.013675863247855, 99.463447854700874)",0.238169344757,
3039,184185,196000000000.0,"(11.495547285714283, 41.164649857142862, 138.53727385714285)",0.0874273810249,
3040,184199,154000000000.0,"(14.391703909090909, 37.585852909090917, 127.95291909090908)",0.129038785324,
3041,184223,182000000000.0,"(11.472139692307694, 22.139576538461537, 78.820319769230764)",0.136714574204,
3042,184244,224000000000.0,"(10.699354499999998, 137.51378625000001, 88.435310749999999)",0.143550330799,
3043,184316,266000000000.0,"(11.686962473684208, 3.8302554210526321, 79.196335631578961)",0.129261999313,
3044,184328,154000000000.0,"(9.8074878181818193, 18.26461181818182, 80.881328818181814)",0.156801829325,
3045,184339,1288000000000.0,"(9.3582886847826074, 53.196047467391303, 87.500823119565226)",0.214093730458,
3046,184390,182000000000.0,"(13.080960461538464, 22.984443076923075, 113.35808092307693)",0.078159858858,
3047,184445,896000000000.0,"(11.939695234375, 41.701828328124996, 106.05736257812497)",0.181093553454,
3048,184742,182000000000.0,"(14.467325000000001, 36.671664923076932, 124.46506099999998)",0.188476834345,
3049,184961,448000000000.0,"(10.279473625000001, 40.014519718749987, 86.118051468750025)",0.165635901291,
3050,185221,994000000000.0,"(13.491176830985912, 140.39400838028172, 91.338272422535212)",0.186438204129,
3051,185234,728000000000.0,"(10.167135288461537, 52.055317846153862, 89.775768153846201)",0.146887147212,
3052,185243,168000000000.0,"(13.091289666666668, 39.698500583333335, 140.78942600000002)",0.135623498972,
3053,185290,168000000000.0,"(15.380262916666666, 58.08121533333334, 138.38020708333332)",0.112213849783,
3054,185572,378000000000.0,"(10.79719603703704, 38.437182925925924, 84.552873148148151)",0.214758766602,
3055,185609,322000000000.0,"(11.046213043478261, 68.31393995652175, 73.907584434782606)",0.134199516077,
3056,185744,252000000000.0,"(14.784715777777778, 54.722839444444446, 103.67627755555557)",0.207730442219,
3057,185797,448000000000.0,"(18.517547937500002, 30.211295499999995, 137.33726456250002)",0.163814670949,
3058,185813,182000000000.0,"(10.400215923076921, 20.252869153846152, 80.312951230769229)",0.0958248005256,
3059,185891,504000000000.0,"(10.067638027777779, 134.86054658333336, 93.872627222222206)",0.0976070099441,
3060,185940,196000000000.0,"(16.59476571428571, 2.8894396428571421, 100.19654578571429)",0.11641104414,
3061,186082,154000000000.0,"(11.995518454545454, 39.480669090909096, 3.9279448181818184)",0.0889489867658,
3062,186314,196000000000.0,"(15.285814857142858, 28.169110285714282, 98.190226428571435)",0.186092290619,
3063,186329,2688000000000.0,"(12.488028520833339, 69.582880598958312, 75.891732890625022)",0.342797201887,
3064,186343,17122000000000.0,"(21.898505884709731, 67.009678757154589, 132.99911184137375)",0.62255730666,
3065,186358,322000000000.0,"(17.047626347826082, 59.607103434782601, 120.05860673913043)",0.11250994849,
3066,186482,602000000000.0,"(13.287758674418603, 38.306647093023265, 100.27428681395348)",0.203284805348,
3067,186690,224000000000.0,"(10.374789375000001, 4.8013582500000007, 73.088726062499987)",0.149057710922,
3068,186697,1162000000000.0,"(12.216014506024095, 33.973176072289156, 80.288763469879513)",0.197755359187,
3069,186789,266000000000.0,"(11.858814684210525, 4.1875898947368428, 78.391318421052645)",0.176565719186,
3070,186848,1036000000000.0,"(18.602534432432439, 29.527666905405408, 139.25601897297295)",0.26209089372,
3071,186851,168000000000.0,"(12.992782916666668, 35.297894416666658, 110.53964291666666)",0.239991836372,
3072,186856,196000000000.0,"(14.747374857142855, 5.7560769285714288, 90.717657928571427)",0.124463236366,
3073,186991,336000000000.0,"(17.413799791666666, 59.946198500000008, 125.58124762500002)",0.2104491213,
3074,187017,252000000000.0,"(13.235900722222219, 46.39310005555555, 72.247241611111107)",0.141217310288,
3075,187060,644000000000.0,"(18.66863404347826, 30.423574673913048, 136.03264506521739)",0.177540200286,
3076,187088,168000000000.0,"(17.530229749999997, 20.856378583333335, 1.4841669166666669)",0.135605016217,
3077,187160,238000000000.0,"(9.2394885882352931, 41.87692035294117, 4.7511038235294123)",0.153631559073,
3078,187243,322000000000.0,"(12.581261173913044, 5.3248725652173912, 78.379985260869574)",0.151369702391,
3079,187261,1820000000000.0,"(21.127494784615383, 64.844639915384661, 130.6017270615385)",0.349851618748,
3080,187368,5068000000000.0,"(17.907329091160218, 25.432685839778991, 98.827890085635445)",0.355662688299,
3081,187385,1960000000000.0,"(15.12978902142858, 70.945689542857124, 86.475317492857172)",0.223019944239,
3082,187547,196000000000.0,"(16.553416500000001, 138.17580185714286, 121.69196685714289)",0.107488497348,
3083,187663,168000000000.0,"(18.908200833333332, 18.424501250000002, 100.67289149999999)",0.140909700298,
3084,187665,182000000000.0,"(11.647418461538461, 21.810341692307695, 79.335571846153854)",0.143775657156,
3085,187810,238000000000.0,"(13.368663176470589, 66.608620058823547, 73.327190058823533)",0.132240930904,
3086,187826,266000000000.0,"(21.24842494736842, 66.041194368421046, 122.19129336842109)",0.142526663396,
3087,188143,280000000000.0,"(18.120847849999997, 16.241992450000005, 5.1646657999999999)",0.178784834818,
3088,188152,672000000000.0,"(20.039617833333335, 62.622130062499998, 117.63227893750002)",0.206306650469,
3089,188311,658000000000.0,"(20.597710723404251, 29.464855255319158, 129.3825459361702)",0.226060871387,
3090,188486,238000000000.0,"(15.782377705882354, 37.911911000000003, 140.43879064705885)",0.0789410881314,
3091,188600,224000000000.0,"(20.8305016875, 139.46893112499998, 131.22833249999999)",0.17024850509,
3092,188648,196000000000.0,"(18.733316571428571, 31.846296285714285, 132.72044157142858)",0.0796454996396,
3093,188665,406000000000.0,"(17.146131241379312, 59.164249862068971, 125.0232825172414)",0.121177062425,
3094,188785,448000000000.0,"(14.655584781249996, 66.36368159375003, 86.16582796874998)",0.135865117616,
3095,188886,350000000000.0,"(11.352783640000002, 68.197644759999989, 81.449797399999994)",0.159902806647,
3096,188941,2954000000000.0,"(22.160686763033173, 68.150805649289069, 130.25366218957342)",0.30725763275,
3097,188963,168000000000.0,"(13.146675, 65.75748641666668, 72.640043833333337)",0.0873999095607,
3098,189030,1932000000000.0,"(20.007097876811592, 28.08206627536233, 139.73657296376817)",0.242439007417,
3099,189106,168000000000.0,"(10.271985000000001, 51.27774174999999, 93.759298916666651)",0.0827817486795,
3100,189270,294000000000.0,"(14.205977714285714, 67.019051380952376, 85.743465619047626)",0.149239104856,
3101,189290,196000000000.0,"(18.990958214285712, 67.092907999999994, 135.65834921428569)",0.091556333662,
3102,189302,406000000000.0,"(18.630769034482761, 30.730027137931039, 140.76654162068965)",0.192480461381,
3103,189486,154000000000.0,"(19.046994999999995, 7.6156883636363633, 93.014278090909087)",0.167802896657,
3104,189522,434000000000.0,"(10.319786967741935, 46.477445935483878, 103.02713967741936)",0.18236128721,
3105,189591,210000000000.0,"(13.42235686666667, 51.34167033333334, 74.922585999999995)",0.141045801818,
3106,189632,252000000000.0,"(21.089269277777774, 8.5693871111111122, 101.54069783333335)",0.211815095434,
3107,189675,420000000000.0,"(14.852772033333336, 3.0945378666666676, 77.761541433333335)",0.197978309036,
3108,189725,3094000000000.0,"(17.139876262443437, 56.066760719457015, 99.378548927601798)",0.378754570942,
3109,189822,336000000000.0,"(17.098086833333337, 6.3028156666666675, 91.774364791666684)",0.175513186395,
3110,189856,336000000000.0,"(16.837219208333334, 58.078640458333346, 122.09163383333332)",0.107959290465,
3111,189904,392000000000.0,"(17.446402321428568, 56.152770964285729, 122.13086160714283)",0.175166260219,
3112,189978,224000000000.0,"(13.088247437499998, 25.474885937500002, 85.336352187499998)",0.134280650385,
3113,190083,210000000000.0,"(14.581958466666666, 64.978382466666659, 74.647013866666668)",0.127122924031,
3114,190160,182000000000.0,"(17.860463769230769, 30.469035615384612, 0.053009153846153838)",0.0600059406681,yes
3115,190183,154000000000.0,"(17.05240072727273, 138.28615909090911, 97.755430727272724)",0.167058326699,
3116,190205,1792000000000.0,"(19.141486117187505, 62.516021875, 136.48895857812494)",0.328717145135,
3117,190208,182000000000.0,"(15.604488538461538, 37.871402230769228, 140.94941007692307)",0.164006931999,yes
3118,190220,154000000000.0,"(9.9892334545454542, 58.104132999999997, 84.727436272727289)",0.0953217706541,
3119,190456,546000000000.0,"(14.237277589743595, 38.021408076923073, 2.1010383333333338)",0.273917417571,
3120,190510,280000000000.0,"(14.980453349999999, 28.994628249999995, 98.818736650000019)",0.126563633465,
3121,190823,392000000000.0,"(16.449219107142856, 41.283545035714283, 131.3088275357143)",0.159870794093,
3122,190872,1148000000000.0,"(16.603162548780492, 59.194542158536592, 100.17810796341465)",0.220888177959,
3123,190928,252000000000.0,"(12.552742555555556, 58.27155216666668, 83.220536055555556)",0.150408419193,
3124,190975,154000000000.0,"(21.002213181818181, 17.212752272727275, 101.35154863636363)",0.105165670799,
3125,191031,196000000000.0,"(17.503355571428568, 60.011782499999988, 96.570810499999993)",0.120579868582,
3126,191041,182000000000.0,"(10.153611384615383, 50.878547692307684, 94.919723461538453)",0.180137890672,
3127,191122,392000000000.0,"(15.801904535714289, 6.1127519999999995, 86.448852535714295)",0.125041112724,
3128,191189,154000000000.0,"(14.099225272727274, 14.028838272727272, 71.687052727272714)",0.0871563941119,
3129,191299,1960000000000.0,"(18.450114407142852, 139.56419101428571, 97.93617561428573)",0.267604814199,
3130,191332,1008000000000.0,"(17.40509016666666, 59.576030611111115, 95.366166902777721)",0.249584159226,
3131,191539,2926000000000.0,"(18.828438736842099, 51.11744323923444, 120.39712344019138)",0.316373778107,
3132,191587,210000000000.0,"(13.336899866666668, 46.822860666666671, 73.011015266666661)",0.129901953989,
3133,191592,336000000000.0,"(17.519026208333329, 28.790483875000003, 100.54684900000001)",0.163702944539,
3134,191628,1372000000000.0,"(16.384010938775504, 2.5383674489795922, 77.623270510204094)",0.302512137895,
3135,191633,616000000000.0,"(17.841965863636368, 60.547955909090916, 98.504174045454562)",0.161491637219,
3136,191637,588000000000.0,"(18.228426904761907, 64.887600452380937, 100.45089402380955)",0.177093642989,
3137,191655,350000000000.0,"(12.464090239999997, 61.030936359999984, 83.829568440000017)",0.198462487557,
3138,191709,574000000000.0,"(14.565268365853665, 20.660433097560961, 78.173684146341472)",0.144394351958,
3139,191743,252000000000.0,"(20.582027388888889, 29.170973388888886, 137.57633044444444)",0.177863746991,
3140,191786,546000000000.0,"(13.760899871794871, 47.382353589743587, 74.476914589743586)",0.204261571731,
3141,192011,420000000000.0,"(16.47246393333333, 46.329247200000005, 137.37967026666666)",0.178941892165,
3142,192056,588000000000.0,"(21.548590571428569, 65.519031738095265, 131.02456083333337)",0.164018799817,
3143,192336,2072000000000.0,"(22.099701959459452, 66.640903628378325, 130.44665643243243)",0.355875999803,
3144,192340,154000000000.0,"(15.835961090909091, 141.13927527272725, 81.480518000000004)",0.157806986114,yes
3145,192365,532000000000.0,"(17.573870684210522, 3.9837720526315792, 82.404436000000032)",0.15858238536,
3146,192456,196000000000.0,"(23.822817785714285, 8.5326574285714276, 126.43489014285714)",0.12985088707,
3147,192524,350000000000.0,"(14.461271, 38.176004320000004, 0.28307936)",0.201264113354,yes
3148,192531,3542000000000.0,"(16.914559913043469, 59.822625276679858, 80.845388505928909)",0.324096201241,
3149,192599,154000000000.0,"(21.084408181818183, 63.369584363636363, 118.36064845454547)",0.122778832157,
3150,192753,1078000000000.0,"(22.943788116883116, 135.48867022077923, 132.68021442857142)",0.35527552319,
3151,192819,210000000000.0,"(15.047084533333333, 4.7603315333333338, 78.873517333333353)",0.112749578754,
3152,192991,364000000000.0,"(14.884663846153845, 139.05680430769226, 84.634082230769224)",0.145414650511,
3153,193244,50526000000000.0,"(25.886441695206386, 67.67903299168735, 116.30585224411229)",0.809159673678,
3154,193260,182000000000.0,"(11.304728538461537, 58.411662461538455, 83.418257999999994)",0.191117914113,
3155,193387,182000000000.0,"(23.278812307692306, 18.126921230769231, 120.50091953846153)",0.110534549363,
3156,193404,406000000000.0,"(16.696087724137932, 43.591098068965515, 114.14415868965516)",0.187047613298,
3157,193440,196000000000.0,"(17.165368642857143, 137.0401752857143, 96.476593642857139)",0.0975433351854,
3158,193525,182000000000.0,"(20.807816846153841, 23.611868692307691, 139.94922115384617)",0.0934576668486,
3159,193577,182000000000.0,"(16.560137000000001, 43.821216923076925, 129.6342116923077)",0.120513809851,
3160,193642,392000000000.0,"(19.876171642857141, 8.0326395357142832, 93.520166107142842)",0.177388640826,
3161,193655,546000000000.0,"(15.068848205128205, 22.544378102564103, 80.115774102564089)",0.12772767945,
3162,193691,182000000000.0,"(21.655092615384618, 133.91616592307693, 132.57857915384616)",0.177414309004,
3163,193769,616000000000.0,"(25.764717977272724, 66.963955295454539, 114.58518222727271)",0.242806731816,
3164,193778,168000000000.0,"(22.065460249999997, 14.945613416666667, 97.669980249999995)",0.157369387148,
3165,193787,980000000000.0,"(14.962237800000002, 34.17127707142857, 76.325016985714285)",0.204148627725,
3166,194032,168000000000.0,"(24.009406916666666, 15.126705416666667, 107.21904750000003)",0.115286132023,
3167,194113,154000000000.0,"(12.346833727272724, 54.992248818181821, 83.702732454545455)",0.100367704437,
3168,194119,252000000000.0,"(20.327391944444443, 24.621647166666666, 99.247842166666658)",0.0823616559402,
3169,194220,294000000000.0,"(15.895881142857144, 27.33603709523809, 74.536508809523824)",0.170648271224,
3170,194271,350000000000.0,"(16.362108999999997, 8.3976975199999977, 90.10142335999997)",0.177022064972,
3171,194286,168000000000.0,"(18.178302749999997, 1.2995027499999998, 80.397464666666679)",0.14943995463,
3172,194349,798000000000.0,"(23.398986105263159, 8.7764724035087678, 99.733165701754402)",0.180994502721,
3173,194446,154000000000.0,"(11.041817181818182, 45.039717181818183, 102.66280790909092)",0.148932771011,
3174,194503,1792000000000.0,"(20.512496304687499, 65.690770078125013, 106.53296211718745)",0.241573165805,
3175,194881,364000000000.0,"(21.875160730769228, 30.347093807692314, 132.45990757692306)",0.17684073554,
3176,194898,434000000000.0,"(11.218068548387098, 53.586001096774197, 86.577883516129035)",0.214255599234,
3177,195216,2506000000000.0,"(25.725566033519556, 20.148176435754184, 101.94598074860329)",0.248506571374,
3178,195241,896000000000.0,"(20.696294500000004, 29.096419671875001, 136.30573892187502)",0.261758545821,
3179,195287,966000000000.0,"(14.722663144927543, 70.011983130434771, 74.514782797101418)",0.226538760047,
3180,195660,560000000000.0,"(18.420076799999997, 34.645162749999997, 105.76546385000002)",0.171929359616,
3181,195717,294000000000.0,"(20.599474523809526, 59.702165809523812, 128.93695723809523)",0.155433991435,
3182,195737,2856000000000.0,"(19.829248862745093, 63.354082333333324, 95.591269014705929)",0.310971747565,
3183,195740,238000000000.0,"(17.448929999999997, 58.253193117647058, 75.391004176470574)",0.150088909198,
3184,195912,168000000000.0,"(16.829759666666664, 3.8889849999999999, 80.783554000000009)",0.115969362807,
