,x,y,z,flag
37027,18.54,130.36,104.92,23654.0
37028,20.63,107.49,53.68,23655.0
37029,10.21,99.3,125.2,23656.0
37030,70.9,110.22,106.36,23657.0
37031,108.63,43.33,105.75,934.0
37032,47.21,140.52,83.65,21120.0
37033,125.75,128.97,42.65,23658.0
37034,138.04,38.29,63.13,23659.0
37035,13.02,52.61,108.74,1207.0
37036,35.08,58.19,2.15,2153.0
37037,53.03,42.53,19.34,23660.0
37038,115.82,41.46,54.96,23661.0
37039,27.15,72.47,99.18,23662.0
37040,61.34,6.93,27.62,23663.0
37041,138.97,102.02,8.66,333.0
37042,47.65,18.14,129.57,23664.0
37043,101.49,47.82,11.66,23665.0
37044,14.41,4.51,56.58,6134.0
37045,138.22,12.09,24.16,23666.0
37046,107.11,62.5,91.01,23667.0
37047,47.46,52.52,42.38,23668.0
37048,104.9,140.99,66.71,15223.0
37049,58.94,110.08,126.41,12595.0
37050,22.64,88.19,22.48,3382.0
37051,58.84,125.34,127.56,23669.0
37052,108.3,28.53,114.59,23670.0
37053,39.41,54.49,84.68,4067.0
37054,69.63,132.53,19.78,23671.0
37055,131.03,72.01,11.08,23672.0
37056,119.91,10.17,54.92,23673.0
37057,68.5,87.8,90.99,5065.0
37058,67.03,57.39,140.93,1656.0
37059,13.24,139.06,57.16,23674.0
37060,103.7,126.14,8.34,23675.0
37061,70.6,87.53,92.23,742.0
37062,113.79,69.9,0.47,23676.0
37063,79.78,94.6,103.38,23677.0
37064,68.7,131.08,67.69,23678.0
37065,48.19,61.36,76.5,23679.0
37066,28.45,33.91,14.06,23680.0
37067,83.61,23.13,26.66,3871.0
37068,111.55,30.73,92.09,7954.0
37069,29.68,133.0,60.05,593.0
37070,56.94,80.05,83.6,5078.0
37071,13.3,116.28,16.76,23681.0
37072,134.76,107.37,71.64,22019.0
37073,96.52,80.26,44.23,23682.0
37074,6.9,35.23,26.4,8421.0
37075,67.61,49.59,137.52,23683.0
37076,105.04,53.97,96.17,23684.0
37077,111.95,125.68,112.7,116.0
37078,45.04,50.55,88.87,1999.0
37079,14.29,81.05,50.21,12.0
37080,98.73,29.53,103.76,23685.0
37081,70.39,108.15,105.33,788.0
37082,123.52,134.99,24.47,250.0
37083,72.01,49.06,42.3,22219.0
37084,50.38,112.6,81.33,5454.0
37085,133.72,67.37,44.16,11385.0
37086,31.7,126.77,105.32,23686.0
37087,107.52,2.27,67.54,2289.0
37088,25.09,64.63,133.96,23687.0
37089,93.63,63.08,41.12,23688.0
37090,12.03,45.45,102.67,23689.0
37091,120.29,24.85,59.2,23690.0
37092,57.18,43.59,73.86,125.0
37093,42.37,27.76,30.56,23691.0
37094,17.58,3.91,82.54,23488.0
37095,66.94,44.85,54.94,23692.0
37096,26.74,67.77,117.05,20.0
37097,77.94,57.58,63.51,23693.0
37098,3.24,88.28,13.14,23694.0
37099,80.25,63.28,35.73,5790.0
37100,29.94,83.49,54.38,533.0
37101,8.64,51.41,119.67,23695.0
37102,104.6,26.42,13.01,23696.0
37103,96.22,59.41,69.66,2890.0
37104,29.01,92.67,66.77,12800.0
37105,124.0,135.38,22.93,23697.0
37106,79.34,94.93,104.95,144.0
37107,49.53,65.96,31.48,23698.0
37108,92.11,126.25,78.83,9415.0
37109,67.74,56.89,0.45,23699.0
37110,108.86,138.89,88.24,14322.0
37111,33.03,138.77,45.12,23066.0
37112,68.22,117.51,86.4,22275.0
37113,33.7,28.41,84.92,23700.0
37114,37.33,7.05,128.19,1854.0
37115,56.0,74.43,16.01,14963.0
37116,71.07,126.91,49.2,493.0
37117,37.31,73.76,90.91,18868.0
37118,32.03,99.74,2.75,23701.0
37119,114.43,80.36,39.22,23702.0
37120,57.16,138.16,96.35,9511.0
37121,23.78,65.63,120.98,23703.0
37122,14.41,77.16,38.68,126.0
37123,114.2,24.79,6.79,23704.0
37124,56.72,137.79,127.49,1175.0
37125,25.22,118.11,103.19,12767.0
37126,118.87,84.41,85.67,830.0
37127,108.86,132.97,14.73,23705.0
37128,36.83,74.08,93.21,23706.0
37129,70.84,53.73,54.52,23707.0
37130,47.06,13.56,24.45,23708.0
37131,137.15,49.24,96.31,4875.0
37132,22.25,68.15,130.01,8941.0
37133,21.42,1.41,75.29,23709.0
37134,86.9,102.04,117.79,3365.0
37135,15.46,95.28,21.78,23710.0
37136,61.16,61.46,30.87,8163.0
37137,90.94,115.45,84.96,3262.0
37138,41.72,126.81,69.7,4963.0
37139,80.59,24.18,14.61,23711.0
37140,88.43,118.99,92.86,1606.0
37141,57.55,46.79,72.65,4888.0
37142,39.24,75.13,65.04,23712.0
37143,32.53,51.53,136.76,23713.0
37144,44.38,81.48,67.2,419.0
37145,63.74,122.71,26.98,23714.0
37146,6.82,115.8,91.31,23715.0
37147,66.23,31.02,11.06,23716.0
37148,59.48,87.3,21.7,9378.0
37149,64.57,7.05,78.75,22.0
37150,117.41,1.72,103.16,23717.0
37151,81.31,41.92,129.51,23718.0
37152,28.95,59.45,130.75,23719.0
37153,62.06,62.16,67.24,23720.0
37154,64.98,106.58,48.44,23721.0
37155,68.4,133.16,34.88,441.0
37156,19.98,110.58,16.45,23722.0
37157,10.36,90.7,56.54,9832.0
37158,79.28,136.51,125.27,23723.0
37159,123.71,133.79,23.56,250.0
37160,62.04,77.91,105.98,4515.0
37161,104.63,78.83,76.73,4070.0
37162,124.64,96.16,3.33,23724.0
37163,73.0,68.97,9.95,341.0
37164,31.5,136.71,64.45,23725.0
37165,72.3,75.23,24.45,23726.0
37166,55.35,68.97,4.88,4433.0
37167,102.32,68.48,117.82,23727.0
37168,56.86,41.02,64.18,23728.0
37169,135.34,70.77,65.53,23729.0
37170,55.75,8.05,45.58,377.0
37171,78.04,94.32,63.57,23730.0
37172,95.34,102.37,5.88,23731.0
37173,54.84,21.25,116.45,23732.0
37174,25.29,76.43,98.35,23733.0
37175,61.46,15.82,82.49,58.0
37176,25.83,68.16,116.46,20.0
37177,69.96,98.8,11.79,23734.0
37178,36.06,75.24,84.88,1389.0
37179,61.99,69.88,60.46,23735.0
37180,69.6,55.26,52.31,162.0
37181,97.99,51.44,70.36,346.0
37182,58.66,112.98,128.26,529.0
37183,54.9,10.91,104.4,23736.0
37184,79.05,21.36,101.76,23737.0
37185,114.36,62.14,75.89,23738.0
37186,87.32,124.98,86.21,3277.0
37187,31.29,140.41,121.97,23739.0
37188,62.06,127.32,113.9,23740.0
37189,82.33,96.03,82.37,7751.0
37190,40.08,69.16,5.98,23741.0
37191,19.94,96.6,3.77,7251.0
37192,48.44,81.22,72.41,142.0
37193,32.13,100.19,67.6,2765.0
37194,43.09,123.28,0.66,23742.0
37195,35.77,131.77,7.31,23743.0
37196,38.05,32.78,109.15,16269.0
37197,110.33,78.99,77.49,23744.0
37198,90.91,43.76,35.62,23745.0
37199,14.6,22.37,54.3,23746.0
37200,9.86,46.29,106.69,734.0
37201,47.17,6.37,82.83,5251.0
37202,15.59,70.36,36.73,23747.0
37203,124.88,67.65,78.48,1901.0
37204,133.81,48.99,35.42,23748.0
37205,132.77,50.16,103.42,23749.0
37206,68.4,104.77,106.98,2047.0
37207,99.23,135.91,70.44,23750.0
37208,18.06,87.05,2.83,18333.0
37209,15.32,6.42,78.13,23751.0
37210,61.12,43.21,131.12,7556.0
37211,129.61,129.99,101.36,6313.0
37212,57.03,40.61,34.81,3048.0
37213,63.61,29.08,82.02,23752.0
37214,27.0,76.57,129.21,8325.0
37215,74.35,69.24,49.4,23753.0
37216,126.0,60.23,79.05,23754.0
37217,41.6,80.57,63.17,23755.0
37218,81.44,122.93,67.46,23756.0
37219,66.86,110.26,89.39,14050.0
37220,112.83,24.26,1.12,19403.0
37221,82.45,133.29,45.95,23757.0
37222,79.43,127.59,60.8,23758.0
37223,81.23,14.16,139.41,23759.0
37224,4.57,140.13,120.08,23760.0
37225,111.24,140.87,61.91,1473.0
37226,118.06,35.44,38.96,23761.0
37227,110.22,65.62,1.35,6994.0
37228,71.96,60.24,10.52,433.0
37229,83.44,76.32,100.67,695.0
37230,57.18,72.38,9.04,657.0
37231,15.63,7.26,62.44,12988.0
37232,8.28,5.53,43.64,12172.0
37233,61.66,30.52,134.86,315.0
37234,76.49,74.23,34.07,23762.0
37235,111.44,125.38,112.43,116.0
37236,124.79,23.45,69.45,23763.0
37237,92.73,80.44,55.47,23764.0
37238,29.55,48.14,108.0,23765.0
37239,102.95,61.66,99.47,112.0
37240,61.9,52.3,103.74,23766.0
37241,46.87,79.51,73.19,503.0
37242,53.82,9.13,124.0,194.0
37243,63.15,64.3,5.24,8259.0
37244,0.9,72.78,49.37,8556.0
37245,122.6,96.55,82.43,20398.0
37246,63.99,94.19,22.01,2201.0
37247,22.63,81.52,25.12,717.0
37248,107.33,2.39,69.36,23767.0
37249,107.6,82.61,25.62,23768.0
37250,99.66,50.71,91.54,23769.0
37251,56.49,132.0,11.66,23770.0
37252,72.88,125.18,48.67,23771.0
37253,16.97,35.02,0.57,23772.0
37254,104.19,135.49,65.06,23773.0
37255,96.27,79.42,12.34,23774.0
37256,13.76,79.8,46.93,12.0
37257,108.58,54.57,73.88,2174.0
37258,30.75,49.48,95.24,7309.0
37259,12.56,9.66,76.71,23775.0
37260,126.09,102.03,125.27,2067.0
37261,60.25,55.66,138.14,23776.0
37262,140.99,53.72,33.07,23777.0
37263,136.29,53.37,74.32,3071.0
37264,39.26,65.69,140.93,2569.0
37265,13.78,82.04,127.48,23778.0
37266,98.01,3.56,136.26,23779.0
37267,62.18,81.27,61.89,1313.0
37268,77.87,128.14,57.82,4246.0
37269,105.53,46.13,13.28,23780.0
37270,48.43,19.74,110.15,522.0
37271,30.11,11.89,102.98,17799.0
37272,140.12,57.22,112.78,23781.0
37273,87.09,63.03,21.97,6057.0
37274,103.15,129.66,69.96,23782.0
37275,51.3,69.29,74.48,23783.0
37276,13.92,77.18,38.38,126.0
37277,3.04,76.53,36.29,2396.0
37278,45.66,41.16,32.83,3242.0
37279,67.89,133.58,34.35,441.0
37280,65.63,137.0,92.22,3040.0
37281,8.81,27.89,96.56,23784.0
37282,103.09,135.49,3.75,23785.0
37283,69.54,57.48,52.65,162.0
37284,63.7,34.33,59.2,8154.0
37285,1.46,79.21,44.53,23786.0
37286,26.38,68.09,115.25,20.0
37287,94.99,79.58,65.79,23787.0
37288,114.64,56.25,130.2,1187.0
37289,44.83,67.05,63.56,23788.0
37290,68.11,140.73,125.69,23789.0
37291,45.57,52.06,37.23,2471.0
37292,12.55,53.71,111.18,1207.0
37293,97.51,113.52,78.28,2186.0
37294,48.36,109.72,77.32,23790.0
37295,71.14,117.45,115.71,1445.0
37296,63.99,3.83,81.51,9061.0
37297,121.41,140.9,66.81,542.0
37298,4.85,116.76,21.28,23791.0
37299,110.02,31.77,24.7,23792.0
37300,65.69,120.83,117.01,23793.0
37301,131.53,86.86,85.51,23794.0
37302,75.08,105.6,107.92,22267.0
37303,136.66,77.15,61.66,23795.0
37304,80.0,125.01,1.72,13555.0
37305,49.73,56.88,43.24,23796.0
37306,68.85,57.73,51.71,162.0
37307,5.66,87.53,59.32,2573.0
37308,11.43,71.11,50.87,1607.0
37309,79.38,60.86,100.31,23797.0
37310,73.0,45.53,33.84,23798.0
37311,52.52,76.48,19.16,292.0
37312,27.81,51.21,42.33,12962.0
37313,40.79,132.09,50.53,23799.0
37314,33.17,4.82,44.21,23800.0
37315,69.75,57.68,52.09,162.0
37316,21.91,31.95,22.49,12238.0
37317,24.98,86.75,135.46,23801.0
37318,75.57,68.97,122.59,23802.0
37319,122.49,23.19,90.66,23803.0
37320,117.22,25.58,19.97,10085.0
37321,75.99,15.39,93.29,23804.0
37322,137.25,53.48,69.98,20249.0
37323,69.42,112.6,51.03,23805.0
37324,41.46,42.33,132.71,23806.0
37325,70.43,106.27,25.88,23807.0
37326,132.84,102.54,56.88,17534.0
37327,105.14,24.1,40.16,23808.0
37328,51.61,38.35,119.6,23809.0
37329,69.09,71.4,108.42,23322.0
37330,0.34,74.08,40.63,6207.0
37331,6.26,57.45,53.3,901.0
37332,68.46,55.98,52.26,162.0
37333,29.95,82.86,55.3,533.0
37334,95.65,23.87,48.15,23810.0
37335,21.59,80.33,20.5,23811.0
37336,135.47,89.62,4.81,10870.0
37337,28.2,95.26,121.76,23812.0
37338,65.13,83.9,91.45,10163.0
37339,4.77,129.65,87.15,23813.0
37340,128.99,40.78,18.62,23814.0
37341,99.46,138.23,137.74,23815.0
37342,45.17,77.53,104.41,23816.0
37343,103.96,53.43,94.83,23817.0
37344,78.33,57.61,17.43,661.0
37345,67.3,86.41,91.62,23818.0
37346,32.58,60.94,139.4,3728.0
37347,10.37,120.82,15.55,23819.0
37348,80.54,127.94,51.03,23820.0
37349,80.7,124.98,58.67,2463.0
37350,72.97,103.65,131.87,1892.0
37351,89.19,31.31,103.34,8891.0
37352,40.75,113.37,3.78,13755.0
37353,56.24,112.55,35.37,23821.0
37354,141.04,111.54,15.98,23822.0
37355,109.96,130.2,21.92,21014.0
37356,62.71,22.55,97.46,23823.0
37357,41.82,92.59,37.77,23824.0
37358,95.2,49.57,24.53,3391.0
37359,130.52,60.13,61.13,91.0
37360,45.44,64.4,141.27,23825.0
37361,5.8,53.48,86.26,19446.0
37362,7.14,56.03,82.1,23826.0
37363,19.17,6.7,62.84,23827.0
37364,122.21,8.46,21.15,23828.0
37365,108.6,43.38,31.6,23829.0
37366,40.31,84.04,64.71,15099.0
37367,41.52,138.08,79.28,23830.0
37368,85.66,83.8,32.12,23831.0
37369,17.5,7.5,48.13,23832.0
37370,5.78,41.21,80.14,6718.0
37371,93.56,122.06,19.79,3163.0
37372,10.41,88.89,127.54,1727.0
37373,20.02,50.13,6.87,23833.0
37374,16.96,7.06,57.56,1476.0
37375,4.68,107.49,115.2,23834.0
37376,106.4,51.4,74.85,23835.0
37377,69.18,103.86,20.76,23836.0
37378,130.16,11.13,71.98,23837.0
37379,70.09,108.59,105.1,788.0
37380,26.43,6.29,75.68,23838.0
37381,51.99,82.27,24.14,1332.0
37382,123.64,115.36,135.29,7679.0
37383,90.77,94.58,119.64,5996.0
37384,75.43,74.05,47.56,23839.0
37385,45.05,81.23,66.5,419.0
37386,94.81,108.05,93.02,23840.0
37387,75.26,56.74,13.55,23841.0
37388,38.93,82.11,61.28,23842.0
37389,64.26,113.38,93.82,7776.0
37390,95.16,120.87,72.34,9230.0
37391,53.02,123.29,136.91,188.0
37392,48.56,134.34,96.83,23843.0
37393,57.61,43.91,75.47,125.0
37394,28.12,115.44,103.63,8516.0
37395,33.56,84.87,4.25,1411.0
37396,79.05,75.23,0.3,19553.0
37397,59.23,135.95,121.85,23844.0
37398,67.74,71.46,101.28,23845.0
37399,95.69,17.06,40.42,4981.0
37400,19.35,53.46,17.82,23846.0
37401,29.28,132.01,28.26,7396.0
37402,6.52,117.72,95.59,813.0
37403,48.76,80.76,72.86,142.0
37404,99.13,31.84,103.41,83.0
37405,131.97,54.08,135.48,23847.0
37406,11.75,74.87,64.86,1505.0
37407,126.09,76.4,38.85,3658.0
37408,126.56,102.08,0.14,23848.0
37409,21.01,89.57,136.84,596.0
37410,62.49,69.41,11.17,4196.0
37411,64.67,109.49,118.37,716.0
37412,47.99,138.06,20.22,7768.0
37413,79.63,99.62,13.13,23849.0
37414,69.21,57.56,52.16,162.0
37415,30.15,69.1,77.11,23850.0
37416,50.59,37.98,81.37,23851.0
37417,68.07,110.78,93.53,601.0
37418,66.14,127.67,38.38,104.0
37419,5.57,122.62,67.11,23852.0
37420,62.33,107.68,95.95,23853.0
37421,117.91,57.93,27.97,23854.0
37422,71.82,5.95,51.76,23855.0
37423,116.86,126.56,102.82,4777.0
37424,99.21,70.35,136.14,23856.0
37425,29.43,133.06,59.76,593.0
37426,14.17,50.98,114.46,803.0
37427,11.68,104.05,139.72,23857.0
37428,102.7,81.91,136.78,23858.0
37429,106.61,88.62,92.19,23859.0
37430,7.3,42.06,6.39,97.0
37431,54.49,33.3,86.64,23860.0
37432,75.72,53.03,59.62,4726.0
37433,136.87,69.95,55.64,23861.0
37434,18.75,76.62,25.42,23862.0
37435,98.14,119.29,97.27,23863.0
37436,127.86,117.52,49.4,1420.0
37437,118.0,104.05,112.29,23864.0
37438,73.18,69.13,9.84,341.0
37439,23.48,35.11,81.34,23865.0
37440,54.01,127.96,138.29,23866.0
37441,43.92,57.01,71.4,23867.0
37442,102.22,21.11,19.74,2606.0
37443,12.01,98.76,21.37,1394.0
37444,75.85,68.92,20.18,23868.0
37445,90.35,55.91,120.56,6612.0
37446,136.11,79.5,87.5,3175.0
37447,84.39,74.59,102.46,5995.0
37448,57.53,7.34,104.17,19198.0
37449,49.44,81.29,72.02,142.0
37450,92.88,51.9,18.01,23869.0
37451,0.12,86.03,62.97,23870.0
37452,83.11,96.57,107.64,1348.0
37453,71.75,28.7,79.94,23871.0
37454,55.54,25.06,3.32,23872.0
37455,7.51,88.53,126.19,13604.0
37456,95.06,1.89,21.25,23873.0
37457,58.47,34.29,73.84,17924.0
37458,82.3,49.44,122.89,20929.0
37459,61.86,22.13,69.85,23874.0
37460,69.4,133.53,36.34,441.0
37461,80.36,134.36,104.5,23875.0
37462,85.38,121.86,84.68,26.0
37463,127.24,125.17,25.18,408.0
37464,13.59,79.57,48.75,12.0
37465,92.45,86.88,77.23,23876.0
37466,16.07,50.08,118.34,23877.0
37467,58.47,120.53,11.13,23878.0
37468,13.66,83.45,41.43,21031.0
37469,113.89,105.97,0.58,1425.0
37470,115.2,65.18,52.53,23879.0
37471,98.15,86.24,79.82,23880.0
37472,139.06,112.58,54.2,23881.0
37473,14.55,110.99,77.72,1045.0
37474,39.75,23.48,74.58,23882.0
37475,58.66,44.07,76.4,125.0
37476,17.4,94.15,25.82,23883.0
37477,74.91,99.03,6.95,23884.0
37478,22.13,68.1,130.2,8941.0
37479,37.56,140.06,82.63,4256.0
37480,96.4,140.92,138.82,23885.0
37481,15.52,87.97,133.78,23886.0
37482,98.66,123.54,55.67,5736.0
37483,110.15,103.75,80.67,23887.0
37484,107.9,0.21,65.44,23888.0
37485,117.43,17.63,56.89,23889.0
37486,24.36,57.45,37.63,23890.0
37487,52.46,1.58,34.09,23891.0
37488,6.35,51.72,139.51,23892.0
37489,130.93,92.39,1.57,9192.0
37490,99.1,26.73,98.53,10131.0
37491,9.17,37.24,35.51,23893.0
37492,107.01,59.49,127.54,13338.0
37493,22.7,68.62,122.19,23894.0
37494,134.9,128.95,103.15,23895.0
37495,116.67,92.67,98.65,23896.0
37496,58.65,43.1,75.48,125.0
37497,47.99,50.36,78.6,23897.0
37498,13.9,73.94,26.15,23898.0
37499,52.96,125.11,17.56,2503.0
37500,83.96,120.35,85.12,26.0
37501,114.1,4.14,93.14,23899.0
37502,41.17,73.23,95.18,23900.0
37503,21.3,54.95,31.83,7433.0
37504,105.94,110.64,58.84,23901.0
37505,95.57,97.21,0.12,23902.0
37506,62.89,136.4,3.66,23903.0
37507,100.6,21.94,52.75,2846.0
37508,99.28,64.42,21.11,512.0
37509,102.5,131.5,100.86,23904.0
37510,58.84,120.95,126.59,23905.0
37511,22.98,88.58,22.97,3382.0
37512,110.37,124.67,127.5,902.0
37513,101.58,32.08,6.07,23906.0
37514,13.19,76.04,38.93,126.0
37515,40.5,21.44,28.06,23907.0
37516,85.05,134.3,90.15,23908.0
37517,54.16,36.08,15.92,23909.0
37518,33.17,59.2,141.04,19636.0
37519,103.12,128.97,132.99,23910.0
37520,24.64,5.98,25.98,1888.0
37521,3.99,85.27,126.43,23911.0
37522,44.82,62.64,100.74,23912.0
37523,50.78,20.81,101.29,23913.0
37524,137.5,101.94,81.58,23914.0
37525,27.59,56.68,107.4,23915.0
37526,72.79,59.26,12.18,433.0
37527,29.19,0.54,85.6,14052.0
37528,122.41,96.07,121.81,20709.0
37529,94.58,115.2,77.57,875.0
37530,45.18,110.12,80.82,1558.0
37531,138.45,67.28,78.28,10630.0
37532,57.24,73.11,18.96,23916.0
37533,67.57,47.09,19.7,23917.0
37534,76.03,104.35,18.07,10349.0
37535,62.42,3.21,12.67,4535.0
37536,12.89,79.6,47.84,12.0
37537,5.05,100.3,10.83,11405.0
37538,60.69,20.56,82.68,16620.0
37539,11.55,76.07,60.07,3094.0
37540,74.0,68.26,9.83,341.0
37541,134.6,120.54,30.45,14713.0
37542,117.98,61.34,27.68,23918.0
37543,94.7,27.61,41.09,23919.0
37544,135.48,100.28,81.13,892.0
37545,104.93,5.37,58.68,23920.0
37546,97.69,116.46,64.8,9220.0
37547,53.09,76.71,22.58,23921.0
37548,51.56,57.57,103.52,23922.0
37549,80.36,133.89,90.59,23923.0
37550,118.09,62.0,28.75,6936.0
37551,74.4,101.62,138.32,23924.0
37552,30.32,5.21,109.51,23925.0
37553,83.42,72.81,107.39,8878.0
37554,136.77,54.04,87.75,23926.0
37555,32.37,57.77,45.83,23927.0
37556,40.62,56.84,120.22,23928.0
37557,74.45,128.11,94.91,23929.0
37558,49.84,56.76,17.33,23930.0
37559,138.63,73.7,41.38,1486.0
37560,44.19,53.2,37.87,2471.0
37561,30.09,83.6,54.61,533.0
37562,18.22,87.29,37.54,23931.0
37563,28.27,128.62,56.12,23932.0
37564,82.53,104.63,55.65,7931.0
37565,73.87,119.4,70.26,23933.0
37566,30.32,130.61,29.58,23934.0
37567,126.96,92.51,128.54,2979.0
37568,51.11,67.54,79.27,23935.0
37569,129.43,120.19,11.28,23936.0
37570,35.64,1.33,26.12,23937.0
37571,124.88,102.45,124.89,2067.0
37572,58.26,50.02,114.94,23938.0
37573,128.19,70.72,55.54,23939.0
37574,4.93,69.67,80.41,8193.0
37575,6.37,20.68,64.66,14077.0
37576,102.05,54.79,98.48,23940.0
37577,124.72,58.23,60.66,23941.0
37578,30.03,24.59,29.28,23942.0
37579,32.69,58.57,141.25,19636.0
37580,124.79,96.52,125.26,23943.0
37581,137.2,44.19,13.29,943.0
37582,57.82,53.59,139.52,23944.0
37583,61.55,28.87,13.12,459.0
37584,69.65,52.68,36.19,23945.0
37585,97.32,116.91,64.5,9220.0
37586,6.77,84.68,57.58,7629.0
37587,122.28,115.35,131.13,23946.0
37588,121.89,107.64,21.54,971.0
37589,93.18,101.81,100.66,23947.0
37590,10.2,90.08,81.09,1694.0
37591,48.81,0.88,3.07,23948.0
37592,126.81,92.27,128.61,2979.0
37593,104.97,14.88,18.55,4411.0
37594,55.18,9.46,102.85,936.0
37595,95.22,58.14,68.25,5451.0
37596,139.64,0.58,113.43,23949.0
37597,122.99,106.34,96.75,23950.0
37598,123.99,106.38,79.12,23951.0
37599,103.71,105.55,2.17,2242.0
37600,92.07,76.78,136.82,23952.0
37601,136.48,54.54,83.11,1619.0
37602,31.97,126.82,138.82,10124.0
37603,40.94,81.93,62.68,15930.0
37604,43.05,112.73,132.84,23953.0
37605,77.29,129.07,67.14,23954.0
37606,98.3,112.07,87.01,23955.0
37607,63.28,14.88,117.67,23956.0
37608,93.63,114.81,79.65,2657.0
37609,72.77,68.74,10.03,341.0
37610,10.36,90.37,56.84,9832.0
37611,63.96,84.52,76.56,23957.0
37612,90.34,109.73,9.66,23958.0
37613,63.3,110.18,120.22,716.0
37614,41.29,58.35,111.1,15071.0
37615,130.11,130.85,100.64,6313.0
37616,109.05,116.6,13.65,2679.0
37617,121.3,47.79,20.29,62.0
37618,95.71,67.7,66.34,23959.0
37619,139.09,74.3,34.21,9997.0
37620,46.49,17.77,127.42,19694.0
37621,76.75,38.76,33.16,119.0
37622,51.57,32.51,46.68,5655.0
37623,15.89,90.19,80.48,23960.0
37624,122.52,66.06,105.05,23961.0
37625,2.57,45.75,128.85,15466.0
37626,6.21,3.89,33.5,23962.0
37627,62.15,98.0,12.71,23963.0
37628,28.92,65.95,114.43,23964.0
37629,70.76,127.7,46.11,4139.0
37630,60.73,42.54,131.48,9177.0
37631,84.28,119.49,84.72,26.0
37632,4.85,69.49,80.64,8193.0
37633,12.4,83.35,68.5,23965.0
37634,80.86,19.03,100.59,1913.0
37635,135.89,66.18,90.32,23966.0
37636,127.4,123.59,24.82,408.0
37637,65.6,90.79,23.93,23967.0
37638,100.15,28.5,101.63,23968.0
37639,19.38,121.04,44.67,1809.0
37640,68.25,133.14,35.11,441.0
37641,25.65,66.38,75.25,23969.0
37642,55.52,140.9,133.12,23970.0
37643,49.94,54.36,128.93,23971.0
37644,55.76,114.54,12.85,227.0
37645,3.75,24.82,72.8,23972.0
37646,90.19,52.25,67.12,23973.0
37647,81.08,124.62,58.93,2463.0
37648,102.44,61.88,98.69,112.0
37649,41.13,126.86,69.82,4963.0
37650,81.4,91.05,38.8,23974.0
37651,25.97,67.29,116.78,20.0
37652,47.56,26.72,33.68,23975.0
37653,79.63,95.28,15.09,23976.0
37654,10.38,45.31,129.18,6632.0
37655,121.99,52.78,14.81,23977.0
37656,124.41,102.92,25.94,2302.0
37657,92.04,72.53,38.87,23978.0
37658,75.24,95.79,93.65,348.0
37659,78.31,4.02,26.27,23979.0
37660,102.58,82.14,136.05,1773.0
37661,54.13,128.58,137.64,18643.0
37662,24.94,112.39,75.99,5758.0
37663,89.29,126.87,90.35,23980.0
37664,30.76,86.07,126.13,23981.0
37665,27.29,79.33,84.27,23982.0
37666,78.7,127.94,59.57,4246.0
37667,112.03,140.77,61.97,1473.0
37668,66.49,118.51,60.25,2148.0
37669,128.97,104.93,12.15,5092.0
37670,50.3,76.62,20.86,292.0
37671,97.29,34.56,105.35,809.0
37672,22.57,66.86,130.31,16147.0
37673,98.3,32.04,16.82,23983.0
37674,109.32,3.4,1.81,189.0
37675,57.69,47.19,92.01,23984.0
37676,86.78,60.53,10.19,230.0
37677,18.43,71.79,34.7,15128.0
37678,99.54,64.66,20.74,512.0
37679,119.41,54.91,55.75,23985.0
37680,120.52,48.81,21.4,62.0
37681,124.6,135.81,23.21,23986.0
37682,76.71,77.68,58.8,11368.0
37683,69.42,58.09,52.39,162.0
37684,123.59,38.65,15.59,23987.0
37685,51.47,116.03,51.49,23988.0
37686,8.19,121.98,101.21,23989.0
37687,122.59,116.38,125.64,319.0
37688,72.8,129.01,19.85,23990.0
37689,94.26,135.26,96.6,98.0
37690,135.96,10.77,20.06,23991.0
37691,14.53,79.82,49.79,12.0
37692,43.83,56.24,82.5,22232.0
37693,128.68,34.64,95.67,23992.0
37694,133.5,136.25,26.57,23993.0
37695,82.73,90.09,38.49,23994.0
37696,75.14,121.92,81.19,23995.0
37697,64.2,4.71,29.97,3322.0
37698,86.78,0.02,114.1,23996.0
37699,41.58,122.4,107.08,23997.0
37700,64.08,112.02,86.4,23998.0
37701,29.15,132.59,60.11,593.0
37702,98.92,130.06,108.4,23999.0
37703,23.06,140.43,56.83,16687.0
37704,24.49,14.72,70.66,1633.0
37705,64.38,37.37,122.16,20243.0
37706,58.19,97.5,124.3,2412.0
37707,13.79,79.9,49.07,12.0
37708,2.35,135.07,17.43,24000.0
37709,49.3,81.68,73.8,24001.0
37710,14.48,44.74,138.84,24002.0
37711,23.67,120.07,139.43,24003.0
37712,117.36,115.39,74.84,24004.0
37713,97.57,77.54,42.63,24005.0
37714,15.79,122.18,37.75,24006.0
37715,69.27,81.19,68.77,24007.0
37716,7.92,94.04,58.38,6156.0
37717,111.95,49.87,70.4,24008.0
37718,65.98,125.27,136.78,24009.0
37719,105.87,136.91,64.95,702.0
37720,82.6,135.58,69.97,24010.0
37721,107.06,127.41,17.99,24011.0
37722,74.99,101.62,3.92,24012.0
37723,13.62,76.21,38.89,126.0
37724,46.85,126.75,21.5,24013.0
37725,27.85,130.3,40.15,22329.0
37726,103.93,23.52,94.45,13617.0
37727,72.59,95.67,72.47,113.0
37728,46.07,4.16,77.63,24014.0
37729,125.48,48.45,19.67,24015.0
37730,116.96,125.86,103.39,4777.0
37731,110.73,17.06,43.86,24016.0
