,x,y,z,flag
7403,68.6,92.98,66.43,5047.0
7404,61.83,111.27,20.12,5048.0
7405,48.55,61.68,45.77,5049.0
7406,79.54,63.39,35.93,5050.0
7407,2.41,8.56,70.35,5051.0
7408,62.53,107.31,125.38,29.0
7409,56.47,83.24,20.08,5052.0
7410,45.7,49.87,79.0,5053.0
7411,52.38,93.72,61.54,5054.0
7412,104.69,112.08,51.04,5055.0
7413,48.24,82.1,6.46,5056.0
7414,62.25,97.75,13.68,5057.0
7415,75.49,99.92,110.71,5058.0
7416,103.6,75.79,103.28,5059.0
7417,87.61,96.55,87.89,5060.0
7418,102.64,105.91,43.9,5061.0
7419,48.68,81.12,72.47,45.0
7420,99.89,74.27,75.02,5062.0
7421,44.29,11.28,20.5,5063.0
7422,93.6,122.07,19.61,2856.0
7423,48.19,81.13,72.47,45.0
7424,138.37,36.41,37.88,5064.0
7425,69.57,86.02,103.5,5065.0
7426,0.33,126.55,118.2,5066.0
7427,122.42,104.95,25.1,740.0
7428,29.16,81.65,11.46,5067.0
7429,129.38,71.4,7.09,3937.0
7430,102.58,110.9,73.75,2376.0
7431,32.92,121.49,22.52,961.0
7432,48.53,82.19,71.96,45.0
7433,56.28,110.89,66.43,5068.0
7434,128.55,139.66,91.65,5069.0
7435,23.51,121.23,133.89,5070.0
7436,92.02,41.64,97.88,5071.0
7437,65.2,75.85,106.39,705.0
7438,62.34,119.86,117.95,530.0
7439,31.58,140.78,70.27,1066.0
7440,60.91,119.25,19.85,5072.0
7441,13.95,76.78,39.65,123.0
7442,99.83,29.83,19.43,2740.0
7443,113.65,7.96,11.21,1492.0
7444,107.38,73.14,2.6,5073.0
7445,48.99,7.89,127.98,5074.0
7446,12.54,75.07,85.49,3883.0
7447,60.03,123.59,77.57,1653.0
7448,14.2,79.74,48.51,12.0
7449,61.79,92.73,105.05,5075.0
7450,37.35,84.81,67.29,2317.0
7451,55.72,101.18,37.03,5076.0
7452,69.92,58.23,50.31,158.0
7453,61.31,7.88,43.32,217.0
7454,61.95,81.18,62.15,1245.0
7455,99.79,42.76,31.55,5077.0
7456,13.03,62.2,52.79,713.0
7457,125.27,88.92,132.8,5078.0
7458,84.81,120.44,84.61,26.0
7459,32.83,68.26,91.77,3251.0
7460,9.2,5.47,16.54,5079.0
7461,62.35,137.07,6.8,5080.0
7462,141.03,68.46,122.11,5081.0
7463,91.6,138.09,48.83,5082.0
7464,3.25,16.06,85.65,2424.0
7465,107.43,12.91,68.69,5083.0
7466,134.32,119.9,123.16,5084.0
7467,74.28,105.72,94.93,645.0
7468,81.04,51.02,96.26,5085.0
7469,32.07,101.56,108.44,5086.0
7470,90.84,53.32,17.43,1240.0
7471,13.24,96.14,56.03,5087.0
7472,14.2,140.72,27.97,5088.0
7473,108.65,44.81,27.02,5089.0
7474,63.86,59.22,36.85,2347.0
7475,108.87,108.22,78.26,31.0
7476,139.05,129.89,18.77,5090.0
7477,74.25,119.64,106.21,23.0
7478,39.33,119.46,55.37,5091.0
7479,19.65,47.23,57.41,5092.0
7480,37.21,5.12,54.13,5093.0
7481,9.02,97.41,61.73,5094.0
7482,137.14,34.86,95.94,5095.0
7483,89.43,37.85,27.33,5096.0
7484,111.93,76.31,132.62,5097.0
7485,30.38,57.17,0.72,5098.0
7486,54.23,14.94,8.35,431.0
7487,66.67,139.35,75.42,634.0
7488,71.6,139.52,47.92,5099.0
7489,18.43,111.04,130.79,5100.0
7490,26.59,63.9,135.0,5101.0
7491,14.52,85.47,123.64,1619.0
7492,99.33,31.52,103.4,82.0
7493,24.06,8.69,39.66,2603.0
7494,54.63,128.23,19.24,2156.0
7495,22.4,80.36,26.94,5102.0
7496,39.44,54.99,84.52,3626.0
7497,15.73,51.16,115.38,766.0
7498,17.74,25.71,99.01,5103.0
7499,85.41,69.04,58.43,5104.0
7500,136.48,112.85,138.94,5105.0
7501,73.71,39.97,125.2,5106.0
7502,78.13,101.78,133.66,5107.0
7503,115.22,72.25,16.15,5108.0
7504,25.14,107.99,12.06,606.0
7505,21.8,11.32,20.27,5109.0
7506,53.8,5.6,0.39,5110.0
7507,7.7,78.57,117.09,5111.0
7508,94.02,121.96,19.71,2856.0
7509,114.47,120.6,120.17,5112.0
7510,71.4,60.17,10.57,419.0
7511,126.46,70.09,103.57,3817.0
7512,90.05,88.27,130.13,5113.0
7513,115.66,67.31,86.07,589.0
7514,37.31,2.24,55.09,5114.0
7515,135.06,140.18,32.99,5115.0
7516,104.89,14.81,18.61,411.0
7517,62.59,107.5,125.08,29.0
7518,50.35,13.85,125.95,694.0
7519,37.67,109.93,56.06,5116.0
7520,6.23,115.2,41.24,5117.0
7521,130.18,0.79,30.25,5118.0
7522,83.7,139.12,92.0,2745.0
7523,65.0,86.89,71.75,5119.0
7524,57.13,5.04,98.43,3639.0
7525,138.99,131.06,79.67,5120.0
7526,6.4,56.64,112.89,5121.0
7527,11.74,91.04,15.27,5122.0
7528,114.93,26.79,104.89,5123.0
7529,95.24,27.27,15.56,5124.0
7530,23.71,138.76,56.64,414.0
7531,136.41,96.46,138.64,5125.0
7532,27.95,56.89,92.69,5126.0
7533,129.69,36.92,31.73,5127.0
7534,3.6,74.64,55.27,847.0
7535,10.54,88.59,127.89,1622.0
7536,4.83,3.83,95.05,5128.0
7537,4.92,49.65,62.82,5129.0
7538,107.79,78.05,83.09,507.0
7539,27.7,126.2,60.49,5130.0
7540,71.31,60.16,9.23,419.0
7541,44.15,66.39,18.13,2842.0
7542,0.49,130.52,15.15,5131.0
7543,4.34,89.6,120.34,4196.0
7544,63.58,117.38,18.67,5132.0
7545,14.84,83.6,121.09,5133.0
7546,11.25,79.07,40.69,123.0
7547,52.7,63.31,68.02,1294.0
7548,120.11,126.96,93.69,5134.0
7549,0.18,124.01,138.95,5135.0
7550,67.9,58.01,52.27,158.0
7551,45.78,52.11,36.84,2268.0
7552,112.67,28.75,106.84,5136.0
7553,9.91,22.25,16.9,5137.0
7554,13.9,74.87,38.92,123.0
7555,108.28,133.68,37.2,5138.0
7556,137.82,88.81,27.83,5139.0
7557,67.11,58.75,1.07,838.0
7558,139.72,46.69,22.93,5140.0
7559,65.27,119.75,119.79,5141.0
7560,58.43,129.32,122.95,5142.0
7561,16.27,68.43,138.33,1985.0
7562,25.34,84.26,128.68,3640.0
7563,32.11,52.02,134.81,5143.0
7564,32.16,106.97,126.69,5144.0
7565,109.7,47.99,17.15,5145.0
7566,137.86,119.17,126.79,5146.0
7567,37.44,24.42,119.9,5147.0
7568,124.15,123.02,53.31,5148.0
7569,104.28,51.31,129.29,182.0
7570,94.22,33.9,33.5,5149.0
7571,43.59,119.99,15.32,5150.0
7572,92.47,140.32,51.68,5151.0
7573,57.6,81.05,19.63,1504.0
7574,64.58,95.59,22.19,790.0
7575,127.27,109.82,119.76,5152.0
7576,62.64,5.15,43.65,217.0
7577,109.88,64.83,118.33,5153.0
7578,73.61,83.57,99.23,616.0
7579,66.72,119.72,114.34,1286.0
7580,94.65,67.5,51.03,5154.0
7581,131.36,87.2,54.71,5155.0
7582,87.83,95.6,110.99,1276.0
7583,56.48,128.39,114.32,5156.0
7584,118.78,73.56,0.85,5157.0
7585,87.23,106.63,105.43,5158.0
7586,12.27,111.34,16.05,951.0
7587,37.37,80.88,11.31,5159.0
7588,26.17,100.04,140.76,5160.0
7589,88.53,54.06,26.93,5161.0
7590,123.26,133.36,24.34,99.0
7591,114.07,22.6,59.46,5162.0
7592,16.85,89.96,80.56,2319.0
7593,16.08,7.5,57.95,1392.0
7594,59.58,99.87,11.42,2342.0
7595,90.3,68.97,117.67,5163.0
7596,79.8,75.09,120.99,5164.0
7597,70.92,79.01,27.11,975.0
7598,64.99,82.98,22.27,5165.0
7599,50.57,127.28,108.11,5166.0
7600,125.07,98.19,41.23,1323.0
7601,58.85,138.68,125.78,425.0
7602,98.4,27.74,16.09,5167.0
7603,58.16,58.59,130.88,5168.0
7604,30.11,15.11,100.86,73.0
7605,87.32,54.2,65.32,627.0
7606,63.31,94.04,21.23,790.0
7607,64.59,11.41,73.94,5169.0
7608,14.95,24.79,55.91,5170.0
7609,64.6,73.31,102.68,5171.0
7610,119.25,88.83,97.23,5172.0
7611,131.87,91.8,84.86,5173.0
7612,42.67,134.93,7.25,5174.0
7613,113.78,121.0,121.96,5175.0
7614,139.44,11.48,4.05,5176.0
7615,31.41,111.86,28.91,5177.0
7616,21.17,132.77,31.77,5178.0
7617,42.36,15.77,20.54,5179.0
7618,67.25,2.77,50.48,383.0
7619,136.82,10.1,26.22,5180.0
7620,134.87,133.64,98.6,1946.0
7621,18.02,102.38,1.29,416.0
7622,35.31,39.74,35.0,1911.0
7623,67.04,22.22,2.11,5181.0
7624,33.39,81.48,126.97,5182.0
7625,127.8,23.99,92.88,5183.0
7626,29.06,88.79,141.22,1096.0
7627,50.87,57.42,33.16,2393.0
7628,131.88,50.68,37.66,2567.0
7629,28.36,102.45,115.13,5184.0
7630,75.82,52.67,59.29,532.0
7631,50.56,103.3,140.9,5185.0
7632,126.01,125.01,23.36,396.0
7633,49.01,54.94,77.42,5186.0
7634,28.89,136.42,59.84,167.0
7635,48.72,81.51,75.2,5187.0
7636,28.35,1.98,25.63,5188.0
7637,1.42,45.68,135.45,5189.0
7638,104.98,109.58,79.56,2216.0
7639,65.13,3.8,46.24,383.0
7640,74.41,69.87,110.96,1791.0
7641,114.6,0.1,60.28,578.0
7642,86.66,22.71,88.96,4660.0
7643,14.46,98.59,80.11,5190.0
7644,10.5,55.29,84.94,5191.0
7645,121.09,48.48,20.6,62.0
7646,71.19,127.82,48.94,478.0
7647,13.33,84.68,61.96,5192.0
7648,83.39,16.87,104.32,5193.0
7649,49.91,51.89,80.07,421.0
7650,58.33,71.04,9.8,629.0
7651,19.18,129.61,90.73,5194.0
7652,95.56,1.77,59.26,5195.0
7653,31.98,141.18,70.57,1066.0
7654,40.43,139.78,67.6,1813.0
7655,71.7,59.47,10.65,419.0
7656,49.79,0.49,59.59,5196.0
7657,49.3,110.25,44.7,5197.0
7658,98.84,88.51,33.45,5198.0
7659,68.38,103.99,116.39,5199.0
7660,137.38,26.84,10.86,5200.0
7661,52.11,118.46,5.99,5201.0
7662,69.86,58.35,10.01,419.0
7663,59.2,0.45,128.87,5202.0
7664,98.72,27.38,111.0,5203.0
7665,57.41,129.98,130.77,882.0
7666,98.42,5.9,15.44,5204.0
7667,80.99,123.21,87.96,2955.0
7668,57.07,43.63,75.62,122.0
7669,58.17,35.25,111.86,5205.0
7670,98.03,49.63,5.73,70.0
7671,129.67,76.99,52.26,2366.0
7672,116.53,103.39,1.06,3850.0
7673,31.35,40.97,15.69,5206.0
7674,103.91,105.64,2.48,2070.0
7675,82.71,133.22,72.04,254.0
7676,52.44,121.21,11.21,5207.0
7677,0.94,90.75,81.89,2401.0
7678,31.69,0.65,41.2,5208.0
7679,83.82,66.41,73.14,5209.0
7680,52.72,126.2,78.41,5210.0
7681,28.41,3.47,33.66,1100.0
7682,102.43,33.89,69.22,5211.0
7683,100.03,30.98,102.6,82.0
7684,136.0,56.06,132.62,3713.0
7685,73.68,58.96,120.73,5212.0
7686,67.17,53.94,50.27,436.0
7687,95.57,80.26,16.54,5213.0
7688,63.74,86.48,67.44,5214.0
7689,31.18,84.28,55.14,513.0
7690,75.02,102.7,98.22,5215.0
7691,125.44,134.59,36.36,5216.0
7692,112.92,18.24,11.55,5217.0
7693,103.86,50.12,68.63,5218.0
7694,131.93,40.12,93.98,5219.0
7695,75.85,110.81,25.11,5220.0
7696,33.19,58.44,0.07,1998.0
7697,113.58,6.2,19.0,2299.0
7698,109.99,122.04,36.02,5221.0
7699,69.1,3.27,51.32,383.0
7700,82.35,95.42,80.26,1396.0
7701,84.48,74.01,102.34,5222.0
7702,90.87,94.83,119.83,5223.0
7703,93.0,28.03,138.63,5224.0
7704,79.13,135.49,19.12,5225.0
7705,107.16,17.82,129.54,5226.0
7706,57.76,112.57,129.0,29.0
7707,74.73,96.45,107.68,5227.0
7708,124.87,54.88,125.96,2292.0
7709,110.95,18.67,89.64,5228.0
7710,43.49,23.34,113.12,5229.0
7711,43.73,95.29,134.18,5230.0
7712,84.47,120.7,84.93,26.0
7713,19.67,118.84,76.72,4267.0
7714,106.5,67.43,70.25,716.0
7715,22.5,5.6,66.86,5231.0
7716,44.75,5.92,132.03,338.0
7717,8.89,139.54,25.09,5232.0
7718,51.64,109.01,83.67,5233.0
7719,47.05,0.02,104.42,5234.0
7720,57.77,141.23,96.96,5235.0
7721,27.55,78.59,85.55,5236.0
7722,88.65,125.27,38.71,5237.0
7723,28.89,89.49,1.02,2527.0
7724,70.06,97.31,127.42,5238.0
7725,28.83,46.37,130.31,5239.0
7726,47.08,76.06,56.88,5240.0
7727,69.48,92.5,117.62,5241.0
7728,122.62,69.34,6.35,314.0
7729,111.28,63.08,32.8,5242.0
7730,105.1,71.66,1.38,5243.0
7731,64.21,111.35,117.19,29.0
7732,106.92,11.74,84.97,5244.0
7733,5.5,137.51,81.94,5245.0
7734,30.1,108.37,126.59,1956.0
7735,102.3,61.99,97.97,110.0
7736,121.89,138.92,105.36,5246.0
7737,100.37,137.46,69.32,223.0
7738,32.22,74.18,110.57,5247.0
7739,138.29,97.11,112.64,5248.0
7740,122.97,131.83,22.46,99.0
7741,116.24,23.31,138.67,5249.0
7742,99.13,114.78,31.91,5250.0
7743,125.73,76.27,38.63,3265.0
7744,25.87,114.12,0.08,5251.0
7745,57.41,18.11,125.16,5252.0
7746,72.43,18.83,18.37,1691.0
7747,12.19,42.38,58.06,5253.0
7748,84.72,17.66,76.44,5254.0
7749,86.31,128.92,83.12,5255.0
7750,86.57,120.83,42.0,5256.0
7751,43.2,70.25,71.93,4584.0
7752,123.53,69.82,6.07,314.0
7753,134.09,85.73,46.03,5257.0
7754,112.09,121.48,111.82,5258.0
7755,131.11,73.04,89.76,3335.0
7756,78.46,105.27,27.16,5259.0
7757,76.98,79.68,50.53,4681.0
7758,70.69,68.09,81.18,5260.0
7759,18.54,77.35,6.09,5261.0
7760,75.2,106.96,20.63,64.0
7761,100.85,137.76,68.73,223.0
7762,48.88,81.24,72.26,45.0
7763,1.99,61.81,65.48,5262.0
7764,13.49,6.1,45.68,274.0
7765,23.93,106.95,2.51,5263.0
7766,44.39,3.06,105.09,166.0
7767,74.65,42.23,77.87,315.0
7768,22.15,91.49,78.42,5264.0
7769,14.78,131.27,85.39,5265.0
7770,65.74,63.36,137.23,5266.0
7771,19.71,71.45,34.79,3069.0
7772,93.47,51.14,16.1,3803.0
7773,119.19,51.28,19.28,5267.0
7774,18.49,120.87,122.68,5268.0
7775,119.62,22.37,90.13,1503.0
7776,45.07,81.18,66.43,45.0
7777,52.84,57.69,103.26,1463.0
7778,127.25,123.64,25.3,396.0
7779,67.64,103.35,125.19,5269.0
7780,79.05,139.71,19.56,5270.0
7781,89.7,103.33,81.49,5271.0
7782,112.55,104.01,80.36,5272.0
7783,136.64,75.28,72.82,5273.0
7784,28.21,88.37,139.93,1096.0
7785,132.56,127.56,9.62,5274.0
7786,54.97,131.7,98.19,611.0
7787,134.14,7.22,74.44,5275.0
7788,83.65,133.73,71.1,254.0
7789,87.59,63.25,22.12,5276.0
7790,67.89,133.97,33.87,320.0
7791,58.23,43.56,75.85,122.0
7792,126.1,102.0,125.41,1923.0
7793,41.04,57.97,56.25,5277.0
7794,83.17,19.79,138.26,5278.0
7795,102.22,80.19,76.57,5279.0
7796,79.62,83.19,58.96,5280.0
7797,134.66,118.88,87.33,5281.0
7798,109.6,111.8,7.35,3909.0
7799,63.99,137.14,19.93,3679.0
7800,31.15,123.15,139.43,5282.0
7801,66.67,137.32,67.59,1754.0
7802,17.86,39.62,11.45,5283.0
7803,132.78,120.09,30.05,5284.0
7804,109.64,107.06,77.4,31.0
7805,134.42,10.09,34.43,5285.0
7806,84.37,77.47,100.4,665.0
7807,77.47,137.38,100.87,5286.0
7808,113.56,130.77,71.42,5287.0
7809,3.58,16.34,85.93,2424.0
7810,10.18,53.22,2.18,5288.0
7811,16.71,83.61,54.52,5289.0
7812,28.49,56.07,39.37,5290.0
7813,113.71,4.72,70.08,5291.0
7814,31.02,88.7,133.05,5292.0
7815,14.56,108.53,57.21,1385.0
7816,5.83,16.66,96.85,5293.0
7817,68.41,2.38,27.59,726.0
7818,126.2,130.42,32.83,4539.0
7819,98.68,24.96,100.57,5294.0
7820,38.64,66.52,0.16,5295.0
7821,36.44,55.62,126.51,5296.0
7822,30.94,126.85,69.91,2557.0
7823,138.91,99.62,100.15,3127.0
7824,140.55,19.54,89.68,5297.0
7825,89.36,16.64,60.68,5298.0
7826,1.9,45.78,9.13,1783.0
7827,48.14,81.08,72.52,45.0
7828,41.73,64.35,65.69,5299.0
7829,40.81,79.37,77.3,5300.0
7830,19.7,79.74,29.13,475.0
7831,55.32,31.35,12.39,5301.0
7832,8.3,41.4,5.62,95.0
7833,101.86,61.85,99.04,110.0
7834,88.55,54.71,56.87,2698.0
7835,63.53,102.63,84.07,5302.0
7836,45.12,4.24,78.06,1384.0
7837,66.3,4.23,50.46,5303.0
7838,9.78,99.17,62.29,5304.0
7839,118.91,62.61,77.95,2042.0
7840,114.02,24.64,74.17,5305.0
7841,85.51,127.92,59.04,5306.0
7842,71.2,14.1,47.56,2721.0
7843,130.46,25.72,90.83,5307.0
7844,9.31,80.81,43.97,5308.0
7845,53.49,41.41,36.55,5309.0
7846,4.81,47.65,85.36,5310.0
7847,49.41,52.26,81.0,421.0
7848,11.22,99.23,19.76,1316.0
7849,49.2,15.21,42.62,5311.0
7850,20.99,1.24,127.57,5312.0
7851,34.42,51.72,10.43,2367.0
7852,3.15,111.99,126.25,5313.0
7853,105.76,105.56,2.61,2070.0
7854,35.13,116.59,31.71,5314.0
7855,3.41,10.23,67.86,5315.0
7856,110.92,108.52,43.95,5316.0
7857,55.17,30.07,87.25,5317.0
7858,74.59,126.06,83.69,2959.0
7859,122.84,114.96,120.77,5318.0
7860,66.66,122.29,85.48,5319.0
7861,11.16,120.34,18.63,5320.0
7862,55.24,133.36,136.19,5321.0
7863,104.78,137.65,64.66,672.0
7864,84.65,6.82,29.18,5322.0
7865,50.96,135.44,22.26,5323.0
7866,1.43,67.03,132.39,5324.0
7867,96.32,107.42,34.89,5325.0
7868,48.98,81.51,72.0,45.0
7869,29.44,135.97,69.54,5326.0
7870,60.61,138.1,30.56,5327.0
7871,94.69,50.03,87.82,5328.0
7872,14.41,80.13,48.36,12.0
7873,48.96,140.06,86.01,5329.0
7874,13.7,1.35,50.27,5330.0
7875,74.43,68.68,9.32,330.0
7876,83.85,129.84,78.12,5331.0
7877,13.79,76.71,38.44,123.0
7878,94.73,110.03,49.66,5332.0
7879,105.74,53.97,128.94,182.0
7880,98.4,48.2,1.84,70.0
7881,38.01,59.79,133.1,5333.0
7882,66.14,55.2,3.44,5334.0
7883,118.36,118.33,0.58,216.0
7884,116.61,130.2,129.06,5335.0
7885,43.88,19.77,122.83,5336.0
7886,98.76,135.49,90.05,5337.0
7887,57.86,44.34,74.91,122.0
7888,66.87,118.71,101.96,2805.0
7889,20.22,134.42,88.06,3409.0
7890,16.98,66.62,105.88,684.0
7891,76.54,68.95,124.59,5338.0
7892,100.78,56.48,71.66,5339.0
7893,43.77,86.0,134.8,5340.0
7894,65.3,75.39,106.48,705.0
7895,14.88,4.77,56.31,5341.0
7896,95.03,94.79,26.28,5342.0
7897,96.48,58.84,70.09,2621.0
7898,71.14,101.96,131.75,1885.0
7899,63.5,63.01,46.97,5343.0
7900,122.65,121.42,16.09,5344.0
7901,28.74,130.48,24.0,5345.0
7902,128.77,57.49,62.4,71.0
7903,106.05,31.1,96.17,5346.0
7904,79.72,122.47,71.24,2437.0
7905,106.38,83.73,67.01,5347.0
7906,111.12,20.38,134.54,5348.0
7907,3.9,45.45,8.32,1783.0
7908,23.28,109.14,2.58,1934.0
7909,132.72,121.1,136.81,5349.0
7910,116.7,134.13,54.89,738.0
7911,63.44,134.86,94.64,5350.0
7912,136.07,54.27,81.52,1519.0
7913,86.35,128.47,56.74,5351.0
7914,110.26,107.41,26.43,5352.0
7915,98.19,6.73,21.38,1092.0
7916,90.0,36.87,27.63,5096.0
7917,88.98,116.71,82.27,5353.0
7918,73.27,107.01,59.95,5354.0
7919,96.29,52.09,69.17,335.0
7920,27.99,23.99,28.84,5355.0
7921,49.83,76.39,104.1,5356.0
7922,12.12,95.69,51.54,5357.0
7923,43.47,62.01,138.06,5358.0
7924,54.38,8.58,123.63,190.0
7925,105.88,34.95,133.44,5359.0
7926,4.75,27.99,36.03,3110.0
7927,7.51,94.62,58.46,5360.0
7928,39.13,31.26,109.7,5361.0
7929,105.98,117.64,15.6,520.0
7930,54.71,9.82,123.84,190.0
7931,101.54,33.94,13.88,2574.0
7932,29.27,67.46,78.21,1483.0
7933,13.08,122.31,135.46,5362.0
7934,53.73,77.6,102.22,5363.0
7935,80.83,40.05,68.93,5364.0
7936,81.54,74.56,118.76,5365.0
7937,53.01,41.19,48.6,5366.0
7938,7.54,49.37,26.09,5367.0
7939,56.91,137.18,125.64,425.0
7940,80.1,14.65,99.71,5368.0
7941,98.64,14.08,20.99,1156.0
7942,26.5,32.23,113.31,2240.0
7943,22.72,44.47,32.22,5369.0
7944,23.02,44.18,85.61,5370.0
7945,12.37,31.43,67.56,5371.0
7946,71.71,17.49,18.43,1691.0
7947,65.88,116.66,85.65,65.0
7948,96.34,109.35,1.14,4146.0
7949,86.96,58.61,52.69,5372.0
7950,52.79,123.23,136.22,184.0
7951,140.53,87.36,20.8,3059.0
7952,73.67,117.4,54.43,886.0
7953,63.54,96.77,13.02,5373.0
7954,2.21,81.53,60.4,5374.0
7955,58.51,43.01,76.16,122.0
7956,64.28,66.15,135.29,5375.0
7957,124.31,82.95,63.6,117.0
7958,0.83,25.76,73.97,5376.0
7959,14.54,103.7,75.91,5377.0
7960,39.26,82.08,26.57,5378.0
7961,42.56,77.34,31.07,5379.0
7962,35.3,54.78,108.26,5380.0
7963,79.88,108.73,93.78,5381.0
7964,54.51,19.41,4.18,2034.0
7965,42.13,137.1,34.42,5382.0
7966,112.39,124.46,29.3,5383.0
7967,29.47,68.24,51.29,4522.0
7968,73.34,108.3,45.83,5384.0
7969,97.98,49.09,7.61,70.0
7970,103.72,52.41,27.59,5385.0
7971,121.4,87.82,79.88,5386.0
7972,124.18,128.96,48.59,5387.0
7973,135.73,12.21,30.31,202.0
7974,59.86,36.15,69.18,3755.0
7975,36.55,57.52,83.84,5388.0
7976,81.11,123.15,30.9,5389.0
7977,39.34,120.62,0.6,5390.0
7978,32.07,83.6,54.75,513.0
7979,53.56,17.72,3.74,2034.0
7980,72.91,70.39,51.54,1662.0
7981,111.53,0.73,62.76,578.0
7982,57.06,87.47,31.03,5391.0
7983,84.99,95.23,108.31,1276.0
7984,0.29,79.67,92.11,5392.0
7985,116.93,67.03,95.86,4261.0
7986,64.96,32.35,117.98,5393.0
7987,64.74,109.68,119.0,29.0
7988,130.13,1.11,79.86,5394.0
7989,83.86,63.48,28.52,5395.0
7990,57.16,115.12,4.28,5396.0
7991,47.78,19.69,110.09,504.0
7992,0.21,4.52,89.08,5397.0
7993,76.48,114.04,89.58,2971.0
7994,2.92,57.15,87.01,5398.0
7995,98.03,22.49,6.14,295.0
7996,83.45,2.87,55.68,5399.0
7997,75.16,31.09,27.07,2720.0
7998,68.6,81.32,102.63,5400.0
7999,133.82,74.34,14.51,1407.0
8000,16.84,59.34,33.62,5401.0
8001,109.76,107.74,76.81,31.0
8002,0.92,74.05,40.81,5402.0
8003,90.38,136.37,25.58,500.0
8004,78.91,128.46,59.14,1348.0
8005,57.28,75.47,1.9,5403.0
8006,62.2,95.96,9.87,2683.0
8007,79.33,128.0,59.54,1348.0
8008,46.88,79.77,67.24,45.0
8009,114.07,91.08,52.57,2287.0
8010,104.49,55.02,138.8,5404.0
8011,22.86,79.68,119.11,5405.0
8012,63.95,134.94,69.49,5406.0
8013,43.74,83.77,22.07,5407.0
8014,105.27,71.61,55.08,5408.0
8015,135.23,78.54,106.35,485.0
8016,42.49,82.49,38.9,5409.0
8017,99.62,136.71,77.72,2635.0
8018,109.84,105.63,38.26,5410.0
8019,114.97,78.27,87.71,5411.0
8020,135.67,30.95,79.93,5412.0
8021,8.43,57.11,5.95,5413.0
8022,45.81,58.9,80.55,5414.0
8023,46.55,76.06,22.26,2639.0
8024,98.76,123.49,55.77,5001.0
8025,108.23,112.09,10.49,5415.0
8026,136.37,79.96,87.23,2866.0
8027,58.18,0.42,5.12,5416.0
8028,2.66,23.33,59.16,5417.0
8029,54.38,129.7,139.53,5418.0
8030,89.21,42.67,38.3,1432.0
8031,75.33,102.01,112.09,5419.0
8032,11.72,58.62,83.23,5420.0
8033,15.17,77.96,37.73,123.0
8034,62.75,46.25,115.05,5421.0
8035,27.87,11.18,128.45,5422.0
8036,16.04,26.59,33.9,1236.0
8037,98.98,24.67,60.21,5423.0
8038,66.94,57.46,46.05,5424.0
8039,86.94,128.62,89.25,495.0
8040,52.59,40.35,32.61,5425.0
8041,13.63,135.0,89.25,4721.0
8042,27.35,74.56,41.76,5426.0
8043,136.86,121.5,118.72,5427.0
8044,109.92,124.96,127.56,859.0
8045,79.39,132.09,18.25,5428.0
8046,89.22,86.82,126.07,3701.0
8047,20.51,70.67,84.47,5429.0
8048,101.11,61.93,98.68,110.0
8049,84.85,120.03,84.98,26.0
8050,80.42,89.91,36.53,1879.0
8051,47.15,65.38,22.72,5430.0
8052,118.58,16.79,90.8,5431.0
8053,99.6,140.94,95.62,5432.0
8054,130.97,131.53,117.23,5433.0
8055,126.59,132.06,76.64,5434.0
8056,66.23,77.42,58.45,5435.0
8057,90.88,26.6,80.55,5436.0
8058,90.96,28.85,64.37,5437.0
8059,69.87,52.01,139.2,5438.0
8060,95.58,34.62,105.73,772.0
8061,60.56,49.51,127.17,5439.0
8062,7.65,96.11,45.05,5440.0
8063,24.86,112.14,76.29,5020.0
8064,114.86,101.45,79.7,5441.0
8065,5.65,14.13,84.54,5442.0
8066,47.14,118.15,55.37,5443.0
8067,123.53,130.96,109.21,5444.0
8068,66.09,74.99,107.62,705.0
8069,75.9,106.87,47.34,5445.0
8070,59.12,50.1,110.15,2281.0
8071,52.53,125.35,10.04,5446.0
8072,55.11,13.51,120.06,2165.0
8073,129.56,55.3,37.95,5447.0
8074,23.08,137.84,82.8,5448.0
8075,111.72,17.35,4.78,5449.0
8076,63.7,41.96,122.33,5450.0
8077,98.28,26.63,5.98,5451.0
8078,47.33,81.72,71.31,45.0
8079,51.83,111.48,138.56,403.0
8080,52.29,57.96,102.37,1463.0
8081,91.64,128.98,82.22,5452.0
8082,44.12,70.5,69.44,5453.0
8083,34.48,3.44,49.57,5454.0
8084,94.55,70.76,2.97,5455.0
8085,25.67,20.25,101.91,1266.0
8086,43.38,74.37,22.89,1073.0
8087,31.86,56.71,100.04,3571.0
8088,51.97,126.26,0.97,55.0
8089,79.03,50.72,41.86,875.0
8090,33.77,65.12,51.71,5456.0
8091,33.65,83.1,5.8,1331.0
8092,2.85,40.9,2.96,5457.0
8093,26.84,0.45,66.27,5458.0
8094,67.78,67.48,100.67,5459.0
8095,119.62,22.0,89.95,1503.0
8096,106.33,83.89,66.76,5347.0
8097,87.62,4.13,121.61,5460.0
8098,40.37,60.01,6.81,5461.0
8099,67.79,61.53,17.61,5462.0
8100,13.68,69.77,39.85,5463.0
8101,117.82,60.72,15.1,5464.0
8102,83.45,26.02,18.3,5465.0
8103,90.16,19.85,115.64,5466.0
8104,86.12,126.61,39.51,4942.0
8105,108.94,117.21,13.22,520.0
8106,137.45,108.88,132.85,4692.0
8107,90.46,42.88,32.39,5467.0
8108,79.23,127.78,92.89,90.0
